n,s1,s2,t,x,y,frame,particle
2,"(1,)","(1,)",554.82,153.61702454160857,58.126923904134244,79260,96
2,"(1,)","(1,)",554.827,153.61662294822364,58.126808200027675,79261,96
2,"(0, 1)","(0, 1)",554.827,189.93846340318845,95.60988617269396,79261,97
2,"(1,)","(1,)",554.8340000000001,153.61623522934082,58.12669649333968,79262,96
2,"(0, 1)","(0, 1)",554.8340000000001,189.93851918402282,95.61007980602528,79262,97
2,"(0, 1)","(0, 1)",554.841,189.93857276898675,95.61026581677963,79263,97
2,"(1,)","(1,)",554.841,153.6158613691385,58.12658877951192,79263,96
2,"(0, 1)","(0, 1)",554.8480000000001,189.9386241587526,95.61044420729084,79264,97
2,"(1,)","(1,)",554.8480000000001,153.6155013518024,58.12648505398805,79264,96
2,"(0, 1)","(0, 1)",554.855,189.93867335399213,95.61061497989095,79265,97
2,"(1,)","(1,)",554.855,153.61515516152534,58.12638531221386,79265,96
2,"(0, 1)","(0, 1)",554.862,189.9387203553769,95.6107781369111,79266,97
2,"(1,)","(1,)",554.862,153.62013425983224,58.12670495812016,79266,96
2,"(1,)","(1,)",554.869,153.6198170657743,58.12661269753127,79267,96
2,"(0, 1)","(0, 1)",554.869,189.9387651635784,95.610933680682,79267,97
2,"(0, 1)","(0, 1)",554.876,189.94634589821442,95.57705497251371,79268,97
2,"(1,)","(1,)",554.876,153.6195134708484,58.12652439245132,79268,96
2,"(0, 1)","(0, 1)",554.883,189.94639076548282,95.5772337450438,79269,97
2,"(1,)","(1,)",554.883,153.6192234597641,58.126440038432854,79269,96
2,"(1,)","(1,)",554.8969999999999,153.61868412799308,58.1262831658006,79270,98
2,"(0, 1)","(0, 1)",554.89,189.94643356567659,95.57740428136611,79270,97
2,"(1,)","(1,)",554.89,153.61894701723784,58.126359631030404,79270,96
2,"(0, 1)","(0, 1)",554.8969999999999,189.94647429979096,95.57756658544535,79270,99
2,"(1,)","(1,)",554.911,153.61819894827718,58.126142044095495,79272,98
2,"(0, 1)","(0, 1)",554.911,189.9465495737627,95.57786651273884,79272,99
2,"(0, 1)","(0, 1)",554.904,189.9465129688211,95.57772066124711,79272,97
2,"(1,)","(1,)",554.904,153.61843477676027,58.12621063830204,79272,96
2,"(0, 1)","(0, 1)",554.918,189.94658411561204,95.57800414389013,79274,99
2,"(1,)","(1,)",554.918,153.6180706318529,58.12608464841421,79274,96
2,"(0, 1)","(0, 1)",554.925,190.06586021961445,94.99698354873884,79274,97
2,"(1,)","(1,)",554.925,153.61786171746016,58.12602389055358,79274,98
2,"(0, 1)","(0, 1)",554.932,190.066073701884,94.99723777523016,79276,97
2,"(1,)","(1,)",554.932,153.61766628255634,58.12596705288677,79276,98
2,"(1,)","(1,)",554.939,154.51378786253184,58.21431727305804,79277,96
2,"(0, 1)","(0, 1)",554.939,190.06625764837588,94.99772145517427,79277,97
2,"(1,)","(1,)",554.946,154.51340706675904,58.21414483186618,79278,96
2,"(0, 1)","(0, 1)",554.946,190.06643903115972,94.99819839395047,79278,97
2,"(0, 1)","(0, 1)",554.953,190.0666178490657,94.99866858848293,79279,97
2,"(1,)","(1,)",554.953,154.51303476245633,58.21397623598806,79279,96
2,"(0, 1)","(0, 1)",554.96,190.06679410093136,94.99913203571506,79280,97
2,"(1,)","(1,)",554.96,154.51267094629097,58.2138114839145,79280,96
2,"(0, 1)","(0, 1)",554.967,190.06696778560183,94.99958873261015,79281,97
2,"(1,)","(1,)",554.967,154.5123156149155,58.2136505741296,79281,96
2,"(0, 1)","(0, 1)",554.974,190.0671375651777,95.00002988100206,79282,97
2,"(1,)","(1,)",554.974,154.5119687649676,58.21349350511075,79282,96
2,"(0, 1)","(0, 1)",554.981,190.06729079883374,95.00037229539991,79283,97
2,"(1,)","(1,)",554.981,154.51163039307,58.2133402753286,79283,96
2,"(0, 1)","(0, 1)",554.988,190.06744170381114,95.00070950615569,79284,97
2,"(1,)","(1,)",554.988,154.5113004958312,58.21319088324728,79284,96
2,"(0, 1)","(0, 1)",554.995,190.0675902789781,95.00104151074024,79285,97
2,"(1,)","(1,)",554.995,154.51097906984492,58.21304532732432,79285,96
