s,t,x,y
"[(2, 1)]",100.1,"[[178.35195813002116, 178.46879356825508]]","[[176.08098218070882, 335.60482410608586]]"
"[(2, 1)]",100.2,"[[178.35720984381862, 178.47324614497003]]","[[176.08818017430212, 335.59750064236357]]"
"[(2, 1)]",100.3,"[[178.3025865876703, 178.474599394427]]","[[176.13009939504568, 335.58861365635204]]"
"[(2, 1)]",100.4,"[[178.30975795056122, 178.28664283226465]]","[[176.13607348078398, 335.4486724774998]]"
"[(2, 1)]",100.5,"[[178.31407056625244, 178.29220793816052]]","[[176.1433500772748, 335.4415062044617]]"
"[(2, 1)]",100.6,"[[178.31829069829755, 178.2974397429544]]","[[176.15031424910927, 335.43476912841385]]"
"[(2, 1)]",100.7,"[[178.3222805550965, 178.12784118042575]]","[[176.15705836121202, 335.30112643769104]]"
"[(2, 1)]",100.8,"[[178.09975043628128, 178.13133771140593]]","[[176.31062349380923, 335.2924918376409]]"
"[(2, 1)]",100.9,"[[178.10560545430312, 178.12465352871058]]","[[176.31820288752502, 335.27685576010583]]"
"[(2, 1)]",101.0,"[[178.11127482629857, 178.1276095952066]]","[[176.3254590315301, 335.2689778955739]]"
"[(2, 1)]",101.1,"[[178.11666698315054, 178.1303928272289]]","[[176.33244698951026, 335.2615606318344]]"
"[(2, 1)]",101.2,"[[178.12187039140403, 177.8273277878354]]","[[176.33909887759228, 335.0333646642401]]"
"[(2, 1)]",101.3,"[[178.01646416518003, 177.8305393658338]]","[[176.42383067355024, 335.02330102589315]]"
"[(2, 1)]",101.4,"[[178.01982019634795, 177.8365698514295]]","[[176.4321094833141, 335.01584775592295]]"
"[(2, 1)]",101.5,"[[178.02301540712887, 177.84082662152863]]","[[176.4399985569255, 335.00777970371854]]"
"[(2, 1)]",101.6,"[[178.02604377844534, 177.84450115613328]]","[[176.44748730054704, 334.9998877229735]]"
"[(2, 1)]",101.7,"[[178.0289130562459, 177.84930299243473]]","[[176.4545600338384, 334.9942523054321]]"
"[(2, 1)]",101.8,"[[177.69008943361007, 177.84297206415]]","[[176.69356149317682, 334.9816526379466]]"
"[(2, 1)]",101.9,"[[177.6934373151237, 177.77534345830708]]","[[176.70438989783327, 334.92754722293773]]"
"[(2, 1)]",102.0,"[[177.69830353619443, 177.77958675043993]]","[[176.71345778064963, 334.9213925667082]]"
"[(2, 1)]",102.1,"[[177.6732987007374, 177.7836535118635]]","[[176.74315616219076, 334.9154939583292]]"
"[(2, 1)]",102.2,"[[177.67812912111611, 177.43774864647185]]","[[176.7512215536724, 334.6560565131554]]"
"[(2, 1)]",102.3,"[[177.68266938955225, 177.44347643394732]]","[[176.7588024761384, 334.64663990531363]]"
"[(2, 1)]",102.4,"[[177.68693451081896, 177.44899843792345]]","[[176.76592398317837, 334.6375616100441]]"
"[(2, 1)]",102.5,"[[177.6909399997554, 177.4543087814069]]","[[176.77261198004302, 334.6288312892522]]"
"[(2, 1)]",102.6,"[[177.69470143450457, 177.45939990449463]]","[[176.7788924776822, 334.6204613715839]]"
"[(2, 1)]",102.7,"[[177.28770853778246, 177.4642643615239]]","[[177.0972742676896, 334.6124640978715]]"
"[(2, 1)]",102.8,"[[177.29294545506846, 177.46889596450097]]","[[177.10588387420754, 334.60484964131206]]"
"[(2, 1)]",102.9,"[[177.29799783607766, 177.29158795074892]]","[[177.11419009905165, 334.44641754427323]]"
"[(2, 1)]",103.0,"[[177.3028754506201, 177.29768397374977]]","[[177.12220900400337, 334.4386505472479]]"
"[(2, 1)]",103.1,"[[177.3075860978667, 177.30344501279535]]","[[177.12995341107012, 334.4313103562539]]"
"[(2, 1)]",103.2,"[[177.31213561881333, 177.30887568777177]]","[[177.13743292297693, 334.4243910850534]]"
"[(2, 1)]",103.3,"[[177.31652794983137, 177.3139838469544]]","[[177.1446540112043, 334.41788273408906]]"
"[(2, 1)]",103.4,"[[177.3207652438858, 177.31878006259223]]","[[177.15162021527374, 334.4117718331645]]"
"[(2, 1)]",103.5,"[[177.11597643512923, 177.32327701463902]]","[[177.32983426461183, 334.4060422266381]]"
"[(2, 1)]",103.6,"[[177.1221066425011, 177.15371182947223]]","[[177.3376448162478, 334.2398695031326]]"
"[(2, 1)]",103.7,"[[177.12800522590976, 177.15505826504938]]","[[177.34516025373588, 334.2302772536889]]"
"[(2, 1)]",103.8,"[[177.1336660324706, 176.87548049606954]]","[[177.35237273763119, 333.9756988294586]]"
"[(2, 1)]",103.9,"[[177.1362375396179, 176.88173957614765]]","[[177.36177905969151, 333.9684993160253]]"
"[(2, 1)]",104.0,"[[177.14133616166498, 176.87704700762623]]","[[177.36845695772251, 333.9539739710159]]"
"[(2, 1)]",104.1,"[[177.14266485894373, 176.88297543177924]]","[[177.37800327991357, 333.94724125556564]]"
"[(2, 1)]",104.2,"[[177.1474100428553, 176.88867877915027]]","[[177.38391911186676, 333.9407641523807]]"
"[(2, 1)]",104.3,"[[177.15188771709919, 176.89416725790545]]","[[177.3895014388875, 333.9345310683841]]"
"[(2, 1)]",104.4,"[[177.15609874812185, 176.89314387841978]]","[[177.3947513411766, 333.92356743103]]"
"[(2, 1)]",104.5,"[[177.09297998438217, 176.79661358331856]]","[[177.46426714319523, 333.8356411559582]]"
"[(2, 1)]",104.6,"[[177.00714814664104, 176.80284918624477]]","[[177.55705363348832, 333.82929696234805]]"
"[(2, 1)]",104.7,"[[176.72442469502752, 176.8088082206545]]","[[177.8156302517082, 333.8232341535913]]"
"[(2, 1)]",104.8,"[[176.72973121456334, 176.814488295842]]","[[177.82435825479502, 333.8174551620268]]"
"[(2, 1)]",104.9,"[[176.73474668853964, 176.81988601743126]]","[[177.83260755493447, 333.81196344114255]]"
"[(2, 1)]",105.0,"[[176.73948540764218, 176.82499799003403]]","[[177.84040165701504, 333.80676244545606]]"
"[(2, 1)]",105.1,"[[176.7439619100632, 176.58360436629948]]","[[177.84776447301618, 333.5741307889698]]"
"[(2, 1)]",105.2,"[[176.7481905612051, 176.5897261597097]]","[[177.85471963071797, 333.5663210300132]]"
"[(2, 1)]",105.3,"[[176.62756357840138, 176.59539595981903]]","[[177.98190228030242, 333.5590878927251]]"
"[(2, 1)]",105.4,"[[176.63274252318692, 176.43393978821769]]","[[177.98850288537884, 333.389154302546]]"
"[(2, 1)]",105.5,"[[176.6376502484326, 176.3854367998636]]","[[177.99475781905969, 333.3268438924343]]"
"[(2, 1)]",105.6,"[[176.64233999723962, 176.39164753451473]]","[[178.00057694391373, 333.3189307402769]]"
"[(2, 1)]",105.7,"[[176.64352983322564, 176.39741816694828]]","[[178.00860919791268, 333.31137357679376]]"
"[(2, 1)]",105.8,"[[176.64805116539955, 176.39996390588277]]","[[178.01320926738896, 333.3012213925606]]"
"[(2, 1)]",105.9,"[[176.43065182970022, 176.40525602521046]]","[[178.23074298533223, 333.29462369493655]]"
"[(2, 1)]",106.0,"[[176.43604093724448, 176.4102453505114]]","[[178.23787761613102, 333.2884034913386]]"
"[(2, 1)]",106.1,"[[176.44131776251024, 176.4149497709198]]","[[178.24460708696185, 333.2825384793406]]"
"[(2, 1)]",106.2,"[[176.25874715295032, 176.41938614792286]]","[[178.44206946461333, 333.27700763768746]]"
"[(2, 1)]",106.3,"[[176.26475088660627, 176.39210553492205]]","[[178.4504105669695, 333.236607306265]]"
"[(2, 1)]",106.4,"[[176.27156828011698, 176.3967175327117]]","[[178.45722796048017, 333.2319953084752]]"
"[(2, 1)]",106.5,"[[176.27804171000585, 176.40106478056407]]","[[178.4637013903691, 333.22764806062287]]"
"[(2, 1)]",106.6,"[[176.28417375473506, 176.14018672838978]]","[[178.46983343509822, 332.9237577443014]]"
"[(2, 1)]",106.7,"[[176.2534294120658, 176.02590077246614]]","[[178.5160937090414, 332.78942691146057]]"
"[(2, 1)]",106.8,"[[176.25858421397288, 176.03246972123935]]","[[178.52252021271386, 332.7829984076506]]"
"[(2, 1)]",106.9,"[[176.21387030495433, 176.03877877287823]]","[[178.58515746376736, 332.77682424434096]]"
"[(2, 1)]",107.0,"[[176.21935219585274, 175.95990881235397]]","[[178.59063935466583, 332.6820554304151]]"
"[(2, 1)]",107.1,"[[176.22451151528224, 175.96708722836556]]","[[178.5957986740953, 332.67487701440353]]"
"[(2, 1)]",107.2,"[[176.2293626464912, 175.97391686346825]]","[[178.60064980530427, 332.66804737930084]]"
"[(2, 1)]",107.3,"[[176.23392061950503, 175.98039753145468]]","[[178.60520777831812, 332.66156671131444]]"
"[(2, 1)]",107.4,"[[175.97578367830928, 175.9863445140271]]","[[178.9261843457166, 332.6552409622512]]"
"[(2, 1)]",107.5,"[[175.87346847694795, 175.9921339390084]]","[[179.04161344954963, 332.6494485487364]]"
"[(2, 1)]",107.6,"[[175.87957221473377, 175.9975851809176]]","[[179.04854116056586, 332.64399449286583]]"
"[(2, 1)]",107.7,"[[175.78871799953077, 176.00264520339672]]","[[179.14675375676168, 332.63925788441003]]"
"[(2, 1)]",107.8,"[[175.79596503339533, 176.00751766583053]]","[[179.15400079062624, 332.63535334164607]]"
"[(2, 1)]",107.9,"[[175.80296234190865, 176.01208550658984]]","[[179.16099809913956, 332.631692907148]]"
"[(2, 1)]",108.0,"[[175.80970866592136, 176.00661509127897]]","[[179.16774442315227, 332.6153641290607]]"
"[(2, 1)]",108.1,"[[175.81600050026535, 175.64039917214802]]","[[179.17433208183334, 332.1739411474888]]"
"[(2, 1)]",108.2,"[[175.82214229506394, 175.6474054061581]]","[[179.18047070783905, 332.16693491347866]]"
"[(2, 1)]",108.3,"[[175.8279938512216, 175.6540645565317]]","[[179.18631924494926, 332.16027576310506]]"
"[(2, 1)]",108.4,"[[175.83345627307483, 175.6603931691305]]","[[179.1917788485247, 332.15394715050627]]"
"[(2, 1)]",108.5,"[[175.83417054754946, 175.66640656738048]]","[[179.20194098000965, 332.1479337522564]]"
"[(2, 1)]",108.6,"[[175.83909220370197, 175.6529722183409]]","[[179.2067783944065, 332.11781891383686]]"
"[(2, 1)]",108.7,"[[175.84370681587956, 175.5965992025982]]","[[179.21131402036087, 332.0321136385888]]"
"[(2, 1)]",108.8,"[[175.63837144928593, 175.6023986227811]]","[[179.46675161180144, 332.0263142184059]]"
"[(2, 1)]",108.9,"[[175.48823282632802, 175.60791445523387]]","[[179.66302042407997, 332.020798385953]]"
"[(2, 1)]",109.0,"[[175.4953549562956, 175.61315384842126]]","[[179.66999028199984, 332.0155589927657]]"
"[(2, 1)]",109.1,"[[175.50209805414383, 175.61750337948163]]","[[179.6765892115554, 332.0097449372128]]"
"[(2, 1)]",109.2,"[[175.4725100649067, 175.62282277882537]]","[[179.72889108450917, 332.00589006236163]]"
"[(2, 1)]",109.3,"[[175.47946520311197, 175.40396988029914]]","[[179.73434991014474, 331.71510286861866]]"
"[(2, 1)]",109.4,"[[175.48192117344, 175.41119292734118]]","[[179.74497829326006, 331.7094051990255]]"
"[(1, 1), (2, 1)]",109.5,"[[174.68411509410996, 172.38700275423528], [175.4881554252248, 175.35553597613762]]","[[378.0631577843708, 376.008654222567], [179.74997888683743, 331.6205445956057]]"
"[(1, 1), (2, 1)]",109.6,"[[174.7255703644395, 172.1607690139723], [175.49406861752917, 175.36182434437978]]","[[378.08366191980815, 375.7824555819439], [179.7547219534443, 331.6134277518744]]"
"[(1, 1), (2, 1)]",109.7,"[[174.76913295248426, 171.91920921145714], [175.49967629575198, 175.2490008734251]]","[[378.10520835282307, 375.54090743368903], [179.75921996229482, 331.4419793594074]]"
"[(1, 1), (2, 1)]",109.8,"[[174.8148540057625, 171.66446051083972], [175.504991039242, 175.25693273650475]]","[[378.1278223934065, 375.2861601888764], [179.76348300348718, 331.4356211789918]]"
"[(1, 1), (2, 1)]",109.9,"[[176.34714014548834, 171.3996301027411], [175.4629377147529, 175.26441779093892]]","[[379.43021009746167, 375.02133141609823], [179.83422487356597, 331.4294866904058]]"
"[(1, 1), (2, 1)]",110.0,"[[176.4223294777089, 171.04181826532408], [175.46767499111462, 175.27158812865636]]","[[379.475871429827, 374.6635195786812], [179.83896214992768, 331.4237407476449]]"
"[(1, 1), (2, 1)]",110.1,"[[176.50285194811983, 170.63084775116005], [175.47214263765454, 175.27839301584083]]","[[379.5247714955109, 374.25254906451715], [179.84347913414143, 331.41828765829297]]"
"[(1, 1), (2, 1)]",110.2,"[[176.58926934065903, 170.17131208985302], [175.17303098853304, 175.2571419672672]]","[[379.57725145731325, 373.7930134032101], [180.26844411457736, 331.37158738109747]]"
"[(1, 1), (2, 1)]",110.3,"[[179.5628009331575, 169.52482661715416], [175.18126824865925, 175.26285060997787]]","[[382.0057182006854, 373.1465279305113], [180.27368963098417, 331.3658835031209]]"
"[(1, 1), (2, 1)]",110.4,"[[179.62384954626583, 168.6286782790386, 166.5517593507273, 165.93963568982207], [175.1892485699558, 175.26672986926846]]","[[382.03557157004735, 372.25037959239575, 370.17239729847626, 369.5482609167698], [180.27854156910118, 331.35813332777985]]"
"[(1, 1), (2, 1)]",110.5,"[[181.4118187976554, 165.66618311526406], [175.19685236801814, 175.27185400114593]]","[[383.42441679133674, 369.240106814559], [180.28316458567934, 331.35306600881046]]"
"[(1, 1), (2, 1)]",110.6,"[[181.47835980565458, 165.4316581609953], [175.20408447232822, 175.27668403401265]]","[[383.45823680252266, 368.9736511718187], [180.28756161698473, 331.3482895280809]]"
"[(1, 1), (2, 1)]",110.7,"[[181.91733841154408, 163.9961477091495], [175.21095217025362, 175.1647094710189]]","[[383.77458369555285, 367.43578437802114], [180.29173709364815, 331.153836347364]]"
"[(1, 1), (2, 1)]",110.8,"[[183.57868266687467, 183.28654151075466, 182.73001320286875, 163.9774798438268], [175.1158101465296, 174.97463575962126]]","[[385.0125407073775, 384.7875867892859, 384.36891377622953, 367.3980376856943], [180.44910322071263, 330.85885347969275]]"
"[(1, 1), (2, 1)]",110.9,"[[183.64388073974004, 163.95799621597172], [175.1202373505223, 174.98259206743762]]","[[385.04390882163597, 367.35864150978745], [180.45830461087118, 330.85184763371933]]"
"[(1, 1), (2, 1)]",111.0,"[[183.7119026686105, 163.93768439768638], [175.12685546077796, 174.99019688266486]]","[[385.07663555025096, 367.3175707209124], [180.46344403051197, 330.84515129097235]]"
"[(2, 1), (3, 1)]",111.1,"[[183.78279018260596, 163.91653176000437], [175.13315439876447, 174.99297157244808]]","[[385.1107409699479, 367.2747997831173], [180.46833559084467, 330.83319519479386]]"
"[(2, 1), (3, 1)]",111.2,"[[183.92631787079787, 162.79380250284618, 174.40458892812973, 176.8092399673001], [175.13914546735543, 174.99998687255737]]","[[385.19573922263464, 366.0266394589786, 132.97380005735462, 130.87496937014095], [180.4729880693312, 330.82713564275286]]"
"[(2, 1), (3, 1)]",111.3,"[[183.99202591589818, 162.7698220381803, 174.15334665602288, 176.85608182354474], [175.14483993271494, 174.92235312096838]]","[[385.2248742170739, 365.9821463866231, 133.22496625926885, 130.85180343400364], [180.47741021492592, 330.7113858276762]]"
"[(2, 1), (3, 1)]",111.4,"[[184.1086491381738, 162.73754767523695, 168.26755656113548, 172.5531822768597, 173.8798988249118, 176.90515696931226], [175.15024891552503, 174.92942026880655]]","[[385.2928063565011, 365.92882163811424, 138.84482056535145, 134.7200873718611, 133.49700082270093, 130.82751299137274], [180.48161066360643, 330.70443964500146]]"
"[(2, 1), (3, 1)]",111.5,"[[184.24277794707734, 162.7042474464714, 167.23341694687903, 176.95639769674756], [174.99974688840382, 174.9361207741423]]","[[385.37288813220096, 365.8738019208444, 139.90102919230105, 130.80216888417263], [180.75002101795144, 330.697853829176]]"
"[(2, 1), (3, 1)]",111.6,"[[186.68544246025505, 162.66991766115794, 167.19622305261478, 177.0136825306679], [175.0074353499459, 174.94246070640136]]","[[387.1047584516129, 365.8170811368768, 139.96227490087776, 130.772293615903], [180.75323032480404, 330.6916224146611]]"
"[(2, 1), (3, 1)]",111.7,"[[186.73774999374578, 162.63455448782776, 167.11881711942073, 178.84761052569598], [175.01419463894484, 174.94844900096803]]","[[387.1245153249334, 365.7586530169131, 140.06307672761184, 129.26761840054], [180.75721490791662, 330.68573661901587]]"
"[(2, 1), (3, 1)]",111.8,"[[186.7922828066265, 162.59815437607799, 165.92374983557, 178.9422135730499], [175.0122041147916, 174.9540969604675]]","[[387.14511269980454, 365.6985115877506, 141.29664837264386, 129.2103606741523], [180.77603937370463, 330.68018533307713]]"
"[(2, 1), (3, 1)]",111.9,"[[186.84907450994035, 161.52580024766212, 165.81497773905386, 179.30191556757387], [174.85614964482735, 174.95941759262843]]","[[387.16656327132165, 364.49023302639665, 141.43365912923014, 128.93221752554024], [181.03255003832487, 330.6749557717631]]"
"[(2, 1), (3, 1)]",112.0,"[[186.9081591576172, 161.31616437360296, 165.7031787175992, 179.54274557026875], [174.86352039339238, 174.79370308976965]]","[[387.188879901861, 364.2325984895773, 141.57448264009105, 128.7627775495646], [181.03882777443766, 330.41148941735236]]"
"[(2, 1), (3, 1)]",112.1,"[[186.969588725735, 161.27481397462884, 164.38190602835155, 179.79066733968253], [174.86340553397892, 174.77489350963188]]","[[387.2120872884316, 364.16427802017245, 142.98097614448506, 128.58834804251296], [181.05489054057952, 330.3654643301362]]"
