s1,s2,t,x,y
"([2], [2], [2], [2], [2], [2], [2], [6], [6], [6], [6], [6], [6], [6], [6], [6], [9], [9], [13], [14], [16], [18])","([10], [10], [16], [18], [18], [22], [22], [4], [4], [4], [9], [10], [10], [15], [15], [17], [10], [10], [23], [22], [24], [26])",942.404,"(287.4124987556265, 282.8666601991856, 358.2484442183883, 374.27851212839073, 347.3161633510682, 476.4954942139825, 503.67218161215817, 74.76619872805998, 110.11458349172221, 132.37072383477323, 107.0465639129963, 179.15848566374018, 275.44203942347536, 286.8968452616894, 319.4693726917418, 399.7549604768178, 157.56980090940544, 103.8403242218076, 530.4906399626977, 463.7791360404108, 523.2888731523167, 57.0433582778478)","(258.1289804661551, 231.53449930720058, 137.82260450710575, 402.46775198966765, 275.3178671828591, 383.83249774366334, 478.12576045254536, 412.02346336033406, 394.54281879706826, 417.3480545485231, 331.36762592634983, 370.1139674986611, 263.7814405008282, 358.6758415319787, 459.5120055122708, 567.0899217988602, 260.53242953531276, 258.45617835610267, 154.6085481850402, 42.65043483506406, 14.920794418666105, 334.90138510299744)"
"([2], [2], [2], [2], [2], [2], [2], [6], [6], [6], [6], [6], [6], [6], [6], [6], [9], [9], [13], [14], [16], [18])","([10], [10], [14], [16], [16], [21], [21], [4], [4], [4], [9], [10], [10], [13], [13], [15], [10], [10], [22], [21], [25], [27])",943.204,"(287.6030918042723, 283.247107283505, 358.0929049224276, 374.9621122622491, 348.0738953297667, 476.543625881676, 503.2918728418168, 74.56732186227833, 109.89742884982115, 131.57325428865352, 107.00871117435159, 179.15848566374018, 275.2957576838356, 286.26111740061367, 319.16461219667156, 400.74590606244766, 157.01225203356677, 103.85438074343438, 531.1633742630959, 463.84868191402484, 523.2985832922188, 56.94071955181221)","(258.0649754878975, 231.79718000665252, 137.97803683154038, 402.31893588098, 275.288300400138, 383.46750494211693, 478.07215264299055, 412.00826756197375, 394.50552990773434, 417.476939545248, 332.1584920544134, 370.26572833902765, 263.90616790439225, 358.0230649722644, 459.97011888973077, 567.0326032227082, 260.0354734741433, 258.34424038907923, 155.15495214751806, 43.02529728621994, 14.84576369559818, 334.798006652463)"
"([2], [2], [2], [2], [2], [2], [2], [6], [6], [6], [6], [6], [6], [6], [6], [6], [9], [9], [13], [14], [16], [18])","([10], [10], [14], [16], [16], [20], [20], [4], [4], [4], [9], [10], [10], [13], [13], [15], [10], [10], [21], [20], [22], [24])",944.004,"(287.7905128339062, 283.28594403282557, 357.81024373772647, 375.3052255911238, 348.78496718367, 476.5989739829023, 503.1724501397432, 74.38538448183544, 109.57250775725794, 130.67578622236124, 107.06823965554727, 180.15848566374018, 275.1483039491099, 286.1802624721583, 319.12226757655174, 401.78533077300506, 156.46004571478989, 103.82866056898388, 531.3253524400818, 463.96643159027803, 522.6822708344748, 56.854421758078615)","(258.0064113436321, 231.74401684033893, 138.25572756887414, 402.2905735768789, 275.2462900315771, 383.1697192716335, 478.0934834017479, 411.9797536061165, 394.50069829387814, 417.6392083755337, 332.1590113585921, 369.1230559451178, 264.03832998067054, 357.83486789713487, 460.11158253313863, 566.9974434735087, 259.5983832410443, 258.26119035851366, 155.24745473360073, 43.7173812036923, 14.468676186829498, 334.7102237662332)"
"([2], [2], [2], [2], [2], [2], [2], [6], [6], [6], [6], [6], [6], [6], [6], [6], [9], [9], [13], [14], [16], [18])","([10], [10], [13], [15], [15], [20], [20], [4], [4], [4], [9], [10], [10], [12], [12], [14], [10], [10], [21], [20], [22], [24])",944.804,"(288.04966788312686, 283.72525866878794, 357.54435237778966, 376.01309852989317, 349.24214664538783, 476.660973252419, 502.93024691156654, 74.17485386278025, 109.43037674219028, 129.9691501209012, 107.12305190846817, 180.15848566374018, 274.98543955411674, 285.7296159313376, 318.58432551351893, 401.8168467275648, 156.08461377218822, 104.10019182417619, 532.1604332287096, 464.12697336844826, 522.7452496934762, 56.293412569273414)","(257.6640671309837, 232.001879070489, 138.55043215757203, 402.2016114108447, 275.1944046889625, 382.92832007802747, 478.0890169258586, 411.85355826004536, 394.3941694407952, 417.81418927837944, 332.3283509696621, 369.2623476905715, 264.1705275241802, 357.36944848763204, 460.86190999011933, 567.0429416628788, 259.2534561878494, 257.9566430664716, 155.92396428754319, 44.71555590950493, 14.40665390303002, 334.96756924014244)"
"([2], [2], [2], [2], [2], [2], [2], [2], [8], [8], [12], [12], [12], [12], [13], [13], [13], [13], [14], [15], [17], [19])","([4], [4], [4], [10], [11], [11], [11], [11], [11], [11], [13], [13], [17], [17], [14], [15], [21], [21], [22], [21], [25], [27])",945.604,"(74.00790316224732, 109.1094661179572, 129.2412004822537, 107.18845752014181, 181.15848566374018, 274.83644119887146, 288.17565577052517, 283.9473142984305, 155.82418180005251, 104.07161032878685, 285.45227491130726, 318.56290268183415, 376.69310126351974, 349.9420932066352, 357.16266444970836, 402.70361384631536, 476.76199475914814, 502.2775881905942, 532.3907945591383, 464.1310730231894, 522.204002958575, 56.08615615518386)","(411.8458192072926, 394.32335602210634, 418.0382988232989, 332.66557229022175, 368.2063274424708, 264.3082327064766, 257.8358902378807, 232.0725380558526, 258.99292835783365, 257.8726231563715, 357.00670275008946, 460.9982996643014, 402.141332299113, 275.12721704455527, 138.9711568466762, 567.0699024147876, 382.50726816965357, 478.0626701053104, 156.0790833826398, 44.959120374846634, 13.994102095844028, 334.9117210155164)"
"([2], [2], [2], [2], [2], [2], [2], [2], [8], [8], [12], [12], [12], [12], [13], [13], [13], [13], [14], [15], [17], [19])","([4], [4], [4], [10], [11], [11], [11], [11], [11], [11], [14], [14], [17], [17], [15], [16], [22], [22], [23], [22], [26], [28])",946.404,"(73.86863298847035, 108.92906831203953, 129.01735567391472, 107.26182798541879, 181.15866331950593, 275.1288787989745, 288.36591045762464, 284.2409643757789, 155.3854509488412, 104.02968430121865, 285.08897658642803, 318.2817482357504, 377.6540027190198, 350.71050695945, 357.0626111774736, 403.7023486100189, 476.88707672388546, 502.175700706831, 533.158663947371, 464.24406982951314, 522.2351374497382, 55.98895880280668)","(411.8416136865764, 394.19883479247557, 418.17173507688915, 332.97777691036777, 368.33664795038425, 264.4539088521606, 257.7627975442551, 232.17410746614473, 258.64322784836946, 257.8137116020243, 356.61837519013943, 461.4565281254062, 402.0476718504005, 275.0458526194602, 139.13878368311984, 567.0709583297187, 382.0146405752703, 478.1006706622609, 156.6608609916321, 45.748080525818864, 13.908227481776294, 334.8012712677911)"
"([2], [2], [2], [2], [2], [8], [8], [8], [9], [9], [13], [13], [13], [13], [14], [14], [14], [14], [15], [16], [18], [20])","([4], [12], [12], [12], [12], [4], [4], [11], [12], [12], [15], [15], [18], [18], [16], [17], [20], [20], [21], [20], [22], [24])",947.204,"(128.54760882699702, 182.15848566374018, 275.08668824279863, 288.48602129203476, 284.60986657620685, 108.88998751177178, 73.73692701671993, 107.41083017612686, 154.70467703754656, 104.27784404516746, 284.6144248419527, 317.90295778405, 378.14641981188646, 351.10535006792617, 356.94698337567104, 404.75907224990004, 476.98671369428075, 501.4465160686741, 533.2940588907097, 464.26148002764864, 521.7873515878296, 55.73477772265244)","(418.3990488773036, 367.37376525336947, 264.5619768050645, 257.83271879973455, 232.29766284553983, 394.05553967242327, 411.8415143362598, 333.4903626841406, 258.120745443393, 257.41143723967014, 356.1276210044904, 462.08074186037084, 402.0242058205517, 274.9725111058005, 139.33593624719092, 567.0209455266239, 381.7989442299736, 478.16575546464367, 156.67870445583276, 46.05962630504382, 13.490227518560914, 334.7727654842206)"
"([2], [2], [2], [2], [2], [10], [10], [10], [11], [11], [17], [17], [17], [17], [18], [18], [18], [18], [20], [21], [23], [25])","([4], [12], [12], [12], [12], [4], [4], [11], [12], [12], [13], [13], [16], [16], [14], [15], [19], [19], [20], [19], [21], [25])",948.004,"(128.01556886420448, 182.17665695393254, 275.0489585204413, 288.622252931397, 284.8801096524187, 108.81467877085817, 73.6098574442176, 107.49522126230428, 154.21951235952596, 104.21976999787461, 284.49834311776226, 317.92931908669516, 378.8914401943275, 351.72937402330086, 356.5004830617245, 405.61164077257126, 477.1719900162552, 501.2882137899139, 533.6856610147058, 464.3546324479322, 521.8698508847709, 55.664949551669224)","(418.7000389430027, 367.48034018935425, 264.6608766391442, 257.8411872210972, 232.35102089309044, 393.9268787102232, 411.8431126330291, 333.62654404291965, 257.74292369935506, 257.3596719855533, 355.8960257724917, 462.1511062934703, 401.9686983588479, 274.8840462959552, 139.99392835350784, 566.9418506032257, 381.30180560209203, 478.2233806451901, 156.8660144076149, 46.77840907728989, 13.41890212916121, 334.65864192640475)"
"([2], [2], [2], [2], [2], [2], [2], [10], [10], [10], [11], [11], [15], [15], [15], [15], [16], [16], [16], [16], [18], [19], [20], [22])","([4], [4], [4], [12], [12], [12], [12], [4], [4], [11], [12], [12], [15], [15], [18], [18], [16], [17], [19], [19], [20], [19], [21], [24])",948.804,"(109.15670657505137, 108.51327965537226, 127.97856717557761, 183.15848694947306, 275.01889239310765, 288.7521407530927, 285.0197110803873, 108.79111188339698, 73.48344533864974, 107.60929677219252, 153.78836363679696, 104.20229529092623, 283.89254618688545, 317.4148579234436, 352.4980172916311, 379.72951136937434, 356.46664545511516, 406.6556854597306, 477.2839951573641, 500.7291146326612, 534.1880181143853, 464.41738847259364, 521.8284185867886, 55.21514873014178)","(453.54820411512264, 449.47211967301644, 418.83894868055404, 366.63643157751693, 264.7505701151497, 257.84138403792974, 232.33695045019738, 393.81076543041365, 411.8435934460335, 333.87551994844466, 257.400851757497, 257.2623118615077, 355.31020747815234, 462.9878873159596, 274.7736299356055, 401.91085780268986, 140.13706267075338, 566.7641030978805, 381.0958700938221, 478.33393742570286, 157.0682499805593, 47.375913799810064, 13.2558551402401, 334.63109212944937)"
"([2], [2], [2], [2], [2], [2], [2], [10], [10], [10], [11], [11], [15], [15], [15], [15], [16], [16], [16], [16], [18], [19], [21], [23])","([4], [4], [4], [12], [12], [12], [12], [4], [4], [11], [12], [12], [15], [15], [18], [18], [16], [17], [21], [21], [22], [21], [23], [26])",949.604,"(109.89738200584077, 108.20214485121386, 127.83747968686578, 183.60324501338368, 274.6664025736866, 289.02303370086287, 285.13962245931634, 108.77241904912967, 73.1220162348663, 107.74432111655565, 153.4590003465919, 104.27360689936188, 283.82332915092945, 317.379653912709, 352.94537969705107, 380.2272949460473, 356.49882156002633, 407.0849285228809, 477.6014972211989, 500.5430543887942, 534.3796032755122, 464.4427512554141, 521.7371167418888, 55.1541585041615)","(458.273825272825, 446.12195025118183, 419.0396038042296, 366.35440607826934, 264.9038607017733, 257.6543596666417, 232.31260939438351, 393.7035349883011, 411.63370919744915, 334.1256230008883, 257.1142467578147, 257.0224589609598, 355.08073299193086, 463.15601177953306, 274.67911561535925, 401.907194488174, 140.16555395489695, 566.6986180315963, 380.4707472872037, 478.40859722395896, 157.07763499303053, 47.802735797266905, 13.032288975431243, 334.49852779046444)"
"([2], [2], [2], [2], [2], [2], [2], [10], [10], [10], [11], [11], [15], [15], [15], [15], [16], [16], [16], [16], [18], [19], [21], [23])","([4], [4], [4], [11], [11], [11], [11], [4], [4], [10], [11], [11], [14], [14], [17], [17], [15], [16], [18], [18], [19], [18], [20], [22])",950.404,"(110.20915806033997, 108.23679901693347, 127.52306822173486, 184.15848566374018, 274.6508353708882, 289.34769324490804, 285.29627123538415, 108.46311464237027, 73.01558764198856, 107.98210516861883, 153.09627791280187, 104.21574248206997, 283.68049279683544, 317.0662694230875, 353.43148116328274, 380.96288388334165, 356.055226241275, 408.52283450757193, 477.80249085953005, 499.8722281382484, 534.3825436311542, 464.5617175021197, 521.5615095558148, 55.12418102299796)","(460.6220333402284, 445.18076707991804, 419.37495726009195, 365.9936538286314, 264.994675423855, 257.39835137516286, 232.30073777009198, 393.51489500135983, 411.6783991409257, 334.55740054918573, 256.81314002632746, 256.9915722953564, 354.81938024981963, 463.75038971815206, 274.58087054973845, 401.89730417864246, 141.04304378834263, 566.1841086472526, 380.16241400636835, 478.59200360431953, 157.01797750083693, 48.83516923309264, 12.685134965415614, 334.37276524803866)"
"([2], [2], [2], [2], [2], [2], [2], [10], [10], [10], [11], [11], [15], [15], [15], [15], [16], [16], [16], [16], [18], [19], [21], [23])","([3], [3], [3], [9], [9], [9], [9], [3], [3], [8], [9], [9], [12], [12], [15], [15], [13], [14], [16], [16], [17], [16], [18], [20])",951.204,"(110.48778389773923, 108.34018967823755, 127.51373277634863, 184.37433233977362, 274.48341769532414, 289.44502720064696, 285.9993777827292, 107.88663307413802, 73.06687490604165, 108.12817144665178, 152.64978519512206, 104.36421249687209, 283.16163470626, 316.890760613229, 354.2059415290866, 381.2477170211959, 356.05459312596236, 409.8343684712105, 478.25207942652924, 499.7998826022707, 534.7813809590762, 464.51969351885464, 521.5762461268497, 54.95804124317169)","(463.58859787485335, 444.3497462971893, 419.53205312757063, 365.9369008661891, 265.12049606117114, 257.4291315837064, 232.42181164641903, 393.1747816504418, 411.8307189962963, 334.7418876764156, 256.47623389830153, 256.4829517775751, 354.22889966311345, 464.1492179680723, 274.43559863665735, 401.9363862040563, 141.15840623169868, 565.4411702354281, 379.51305340164134, 478.6599100202112, 157.1026012289447, 48.880936973438565, 12.521229854715443, 334.25025207295937)"
"([2], [2], [2], [2], [2], [2], [2], [10], [10], [10], [11], [11], [15], [15], [15], [15], [16], [16], [16], [16], [18], [19], [21], [23])","([3], [3], [3], [9], [9], [9], [9], [3], [3], [8], [9], [9], [13], [13], [16], [16], [14], [15], [19], [19], [20], [19], [21], [23])",952.004,"(110.62148704414383, 108.4934079924125, 127.35331064513764, 185.15848566374018, 274.0385384103811, 289.8088760031043, 286.15693580766253, 108.03473026653123, 72.99055259553907, 108.25263598993348, 152.06324049189072, 104.32221511155535, 283.17163318313175, 316.96370664273485, 354.80339974291496, 381.8829135140895, 356.0988387068552, 410.8100027800483, 478.2852690802181, 499.3828159517851, 535.2093067917366, 464.62339493675563, 521.6671180681274, 54.926832800725606)","(466.17578496764065, 443.76439798109936, 419.83186665285734, 365.45776769409616, 265.35588084439013, 257.18970283034525, 232.37740685653569, 393.09394587965437, 411.87619270343515, 334.87435734163796, 256.02813205209736, 256.39193113257335, 354.0280918341477, 464.1582332451645, 274.3015933551403, 401.9774660932914, 141.1607050803944, 564.6394388358726, 379.55690070083153, 478.845886386502, 157.16415102024416, 49.85225279669828, 12.46562852599277, 334.12863456544125)"
"([2], [2], [2], [2], [2], [2], [2], [10], [10], [10], [11], [11], [15], [15], [15], [15], [16], [16], [16], [16], [18], [19], [21], [23])","([3], [3], [3], [14], [14], [14], [14], [3], [3], [9], [14], [14], [17], [17], [20], [20], [18], [19], [24], [24], [25], [24], [26], [28])",952.804,"(110.6463421067811, 108.61411849494192, 127.2804009059368, 185.26103471401973, 273.7415674751414, 290.0161563257426, 286.1584856637402, 108.04866296143553, 72.9014722942301, 108.57414220901148, 151.452992563485, 104.3457640787309, 282.99454991412324, 316.4434902269897, 355.06772880845375, 381.8725238578273, 355.81793934176903, 412.11234265646226, 478.79299724456087, 499.12454329850766, 535.4570825573308, 464.58035570943844, 521.6048532124137, 54.84542782772701)","(468.15099129844975, 443.6404424147048, 420.08085041821266, 365.51220939520715, 265.5871161222219, 257.1191303975394, 232.31191688164995, 392.96719777690237, 411.91353295183444, 335.28627803667814, 255.6024837888404, 256.1144235053282, 353.68723029476115, 465.1273195798108, 274.2106626485525, 402.0276522768256, 141.9712367524071, 562.8622111605138, 378.93449327194793, 478.984939051174, 157.1611055415375, 49.90250239880379, 12.148631737498249, 333.9988378985234)"
"([2], [2], [2], [2], [2], [2], [2], [10], [10], [10], [11], [11], [15], [15], [15], [15], [16], [16], [16], [16], [18], [19], [21], [23])","([3], [3], [3], [13], [13], [16], [16], [3], [3], [8], [13], [13], [15], [15], [19], [19], [17], [18], [24], [24], [25], [24], [26], [28])",953.604,"(110.47162401504065, 108.88734986570975, 127.24140543114487, 186.15848566374018, 273.5580773492514, 290.26635461047834, 286.4557758315325, 108.07267945974871, 72.83781527767493, 108.87142391404933, 151.02696209627752, 104.31882892293521, 282.8453726680417, 316.5106838092754, 355.86679199964317, 382.69284617473824, 355.8062825239077, 411.6744165367652, 479.1679982787696, 498.5321462687158, 535.8552940017203, 464.6828967801231, 521.7037370875744, 54.84161697340858)","(471.43543313950613, 443.02552108941836, 420.3308061882158, 365.0386426618611, 265.77888603119175, 257.0048725504641, 232.27877196976021, 392.85950986131985, 411.960700875831, 335.6073588409295, 255.25327362579878, 255.96095643700943, 353.3300133132661, 465.15842969796506, 274.0289890336713, 402.17495285668105, 142.1584635072105, 551.8960004889528, 378.59067161172493, 479.2897196222427, 157.1832551942959, 50.868733785274, 12.10597803788994, 333.89737019721656)"
