s1,s2,t,x,y
"([2], [2], [2], [2], [2], [4], [4], [11], [12], [21])","([6], [9], [9], [22], [22], [10], [10], [7], [8], [25])",30.042,"(113.53528904540377, 316.1584856637402, 390.266961732064, 566.2411364645989, 564.1584856637402, 379.0934317851931, 324.1562520818982, 187.32261408945345, 176.04774375254738, 66.81364490230214)","(346.7118707253693, 139.2100138053766, 166.87298931774922, 304.28285678228156, 297.1993120449037, 11.42637552581084, 25.442832586449413, 79.60338206881522, 29.130231380635564, 388.72407327018465)"
"([2], [2], [2], [2], [2], [4], [4], [11], [12], [21])","([4], [7], [7], [20], [20], [8], [8], [5], [6], [23])",30.062,"(113.53215972306464, 316.1584856637402, 390.26542746145503, 566.2412548590193, 564.1585884740664, 379.0927955438867, 324.1562403618772, 187.32397734601926, 176.08855285901024, 66.8142144731487)","(346.703986855775, 139.21287364732666, 166.87452358835816, 304.2815114316898, 297.19557034992243, 11.424662845487546, 25.439751237764312, 79.602400944675, 29.301708745468545, 388.7266396594757)"
"([2], [2], [2], [2], [2], [4], [4], [11], [12], [21])","([5], [8], [8], [21], [21], [9], [9], [6], [7], [25])",30.082,"(113.53451982563817, 316.15757416630544, 390.26391664875956, 566.2158092638174, 564.1585863230775, 379.0920165334688, 324.1562288967809, 187.3253088374426, 176.1678375171855, 66.2498033040124)","(347.7001507831206, 139.21612621620727, 166.87603440105363, 304.22077369150657, 297.19147864390516, 11.423428538725034, 25.436736912103356, 79.60144268163731, 29.636731463909882, 387.9316637196636)"
"([2], [2], [2], [2], [2], [4], [4], [11], [12], [21])","([4], [7], [7], [19], [19], [8], [8], [5], [6], [22])",30.102,"(113.53182130052252, 316.1575636270331, 389.3760742990895, 566.0419936893576, 564.1585842470994, 379.09141132287925, 324.1584215440502, 187.32660316951643, 176.17653018896686, 66.25049824019607)","(347.69316593813085, 139.21898376270926, 166.85947849772663, 303.7992641558958, 297.1875296264056, 11.421801823085275, 25.439393050654303, 79.60050455342369, 29.671126857440754, 387.934769707212)"
"([2], [2], [2], [2], [2], [4], [4], [10], [11], [19])","([3], [6], [6], [16], [16], [7], [7], [4], [5], [19])",30.122,"(113.5291714860007, 316.15755309841, 389.37363040016186, 566.0433725877905, 564.1585822459024, 379.09082182345753, 324.15842121726723, 186.85440808415638, 176.20226798740026, 66.25117106022515)","(347.68630717532767, 139.2218384218565, 166.86163175720213, 303.8010441663095, 297.18372286103363, 11.420217336717428, 25.436535944071466, 79.34994751192795, 29.7780278210181, 387.93777684755366)"
"([2], [2], [2], [2], [2], [4], [4], [10], [11], [19])","([3], [6], [6], [15], [15], [7], [7], [4], [5], [18])",30.142,"(113.52655590489482, 316.15754258062265, 389.3712152845565, 565.6831842188355, 564.1624042652588, 379.08192777573043, 324.15842089797695, 186.8560626966194, 176.25330897493836, 66.25182185388087)","(347.6801756610251, 139.22469014307106, 166.86375965639746, 302.8235844612327, 297.1979962157687, 11.441420084661786, 25.433744346399862, 79.34894181194275, 29.99218284570543, 387.94068554196144)"
"([2], [2], [2], [2], [2], [4], [4], [10], [11], [19])","([3], [6], [6], [14], [14], [7], [7], [4], [5], [17])",30.162,"(113.52400357283133, 316.1575320738632, 389.29278965248113, 565.5052651261344, 564.1623387163627, 379.08140286301904, 324.1584856637402, 186.85768350468788, 176.25540324154866, 66.25144760948012)","(347.6735630123579, 139.22753887425435, 166.86531792366213, 302.2997335067922, 297.19417104913697, 11.439791376734206, 25.431183181038364, 79.3479566588106, 29.998766080428936, 387.94202804615804)"
"([2], [2], [2], [2], [2], [4], [4], [10], [11], [19])","([3], [6], [6], [16], [16], [7], [7], [4], [5], [19])",30.182,"(113.52150010019926, 316.15752157832935, 389.2906586814367, 565.5071096367493, 564.1622757902583, 379.0808924286986, 324.1584856637402, 186.85927053025938, 176.36023653435694, 66.01272650275041)","(347.6670769499836, 139.23038456179836, 166.86744889470657, 302.3031011356777, 297.19049893794244, 11.438207592600065, 25.428522428750853, 79.34699203922179, 30.40401991003705, 387.5946312644853)"
"([2], [2], [2], [2], [2], [4], [4], [10], [11], [19])","([3], [6], [6], [16], [16], [7], [7], [4], [5], [19])",30.202,"(113.51904554014118, 316.1579149971544, 389.2747039482713, 565.46773477295, 565.248792575649, 379.0803964060204, 324.1584856637402, 186.8608225892143, 176.41008379477086, 66.01287860518005)","(347.6607176115853, 139.2330553344445, 166.86947376246616, 302.18561021563914, 301.4995929280877, 11.436668525150367, 25.425926310116665, 79.34604723485737, 30.59533259912621, 387.59678519542655)"
"([1], [1], [1], [3], [3], [10], [11], [19])","([2], [5], [5], [6], [6], [3], [4], [17])",30.222,"(113.44179446893571, 316.157903026595, 389.2725807521141, 378.96028566347445, 324.1584856637402, 186.86234212923563, 176.4105235649214, 66.01029653019532)","(348.4748635673195, 139.23589597385, 166.87156169429085, 11.762438558664599, 25.423394542257824, 79.34512364976862, 30.595015597590418, 387.59487833082477)"
"([1], [1], [1], [3], [3], [10], [11], [19])","([2], [6], [6], [7], [7], [4], [5], [20])",30.242,"(113.41840320704134, 316.1578634903617, 389.2704842668357, 378.8739218484292, 324.1584856637402, 186.86382795156936, 176.44842964112382, 66.01045125632959)","(348.62204468699224, 139.23874504858526, 166.87362335887985, 11.998485670283117, 25.42092684408601, 79.34422055848262, 30.739979768633475, 387.59690846028735)"
"([1], [1], [1], [3], [3], [10], [11], [19])","([2], [6], [6], [7], [7], [4], [5], [16])",30.262,"(113.41653466173284, 316.15785121994213, 389.26841458302613, 378.8727352011627, 324.1584856637402, 186.8652800777371, 176.52143733039134, 65.85166971820297)","(348.614701629041, 139.24157929000583, 166.87565866714777, 11.998236065122114, 25.41852293671468, 79.34333794791846, 31.01946779902744, 387.36311831503957)"
"([1], [1], [1], [3], [3], [10], [11], [19])","([2], [5], [5], [6], [6], [3], [4], [18])",30.282,"(113.41470400217304, 316.15783896398364, 389.26258279833525, 378.87195102842446, 324.15870474021085, 186.7756551239342, 176.6200265405305, 65.67609330721814)","(348.60750745549024, 139.24441019117026, 166.87765603412237, 11.99695445368127, 25.4167369527313, 79.28889472232254, 31.37663259438102, 387.1042939091609)"
"([1], [1], [1], [3], [3], [10], [11], [19])","([2], [7], [7], [8], [8], [5], [6], [17])",30.302,"(113.01410164865649, 316.15782672275657, 389.26059781974413, 378.8711856549377, 324.1664493033253, 186.7770027717322, 176.6483965612013, 65.6767029244628)","(350.1518529802773, 139.2472376896575, 166.87964101271348, 11.995703566766338, 25.43404816428881, 79.28794371247082, 31.47808400966028, 387.1070408648781)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [6], [6], [7], [7], [4], [5], [16])",30.322,"(112.83231703119878, 316.15781449653724, 389.25863951430256, 378.870439008386, 324.1664094544467, 186.74006243665917, 176.68616863474165, 65.67729108881622)","(350.50603985747665, 139.25006172162742, 166.88159931815505, 11.99448328618746, 25.431722746015794, 79.26442620728253, 31.61375722509456, 387.1096911531492)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [6], [6], [7], [7], [4], [5], [18])",30.342,"(112.83247564960294, 316.15780228560817, 389.2567079698841, 378.869711017469, 324.3164370671493, 186.74157668773557, 176.82743870685238, 65.08664738289474)","(350.49678353336924, 139.25288222183622, 166.88353086257354, 11.993293495414832, 25.8086369395063, 79.26361777244398, 32.11997946661893, 386.2024453088888)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [6], [6], [7], [7], [4], [5], [17])",30.362,"(112.83263141573278, 316.1577900902578, 389.2545610622378, 378.8690016119759, 324.31572802587124, 186.7430546855282, 176.82825883870726, 65.08739208821271)","(350.4876936563743, 139.25569912365134, 166.88543547956976, 11.992134079699554, 25.804549983498305, 79.26282869266359, 32.12122843147574, 386.2057737374544)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [5], [5], [6], [6], [3], [4], [18])",30.382,"(112.83278432428381, 316.1577779107805, 389.2526825540036, 378.8683107228473, 324.99802426879455, 186.47358702345264, 176.93781434337916, 65.08788295595173)","(350.4787705360427, 139.25851235906774, 166.88731340182852, 11.991004926174583, 27.558972099634843, 79.10132496158133, 32.50025717445271, 386.2086414391635)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [6], [6], [7], [7], [4], [5], [21])",30.402,"(112.83293436989536, 316.1577657474766, 389.25083107776976, 378.86763828222394, 324.9977486839366, 186.4754126527671, 177.17198796547484, 65.08857770992245)","(350.4700144852003, 139.26132185872396, 166.88916430051916, 11.989905923934089, 27.55505953658087, 79.10056549542648, 33.30606492288746, 386.21175635963493)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [7], [7], [8], [8], [5], [6], [18])",30.422,"(112.83308154715075, 316.15775360065226, 389.24900672105656, 378.8654261099825, 325.1519977858223, 186.4773450873871, 177.25733936393402, 64.88949832039623)","(350.4614258199404, 139.26412755191825, 166.8909880881488, 11.993093524568508, 27.947511657882274, 79.09991152185486, 33.592662351310764, 385.90106471380295)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [6], [6], [7], [7], [4], [5], [21])",30.442,"(112.83322585057749, 316.1577414706192, 389.24716627051583, 378.70580007043515, 325.15181329187345, 186.47923237995371, 177.25776996668844, 64.88961254875358)","(350.45300485961894, 139.26692936662468, 166.89278477929736, 12.459802255034674, 27.94374360018537, 79.09927282523466, 33.59253092553263, 385.90337271402456)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [7], [7], [8], [8], [5], [6], [23])",30.462,"(112.83294987019977, 316.157729357695, 389.2453969397519, 378.7026073823214, 325.1582073195683, 186.48107459804083, 177.3668817747938, 64.88730873469967)","(350.4455633158143, 139.26972722950947, 166.89455411006128, 12.465497526157492, 27.95689046020675, 79.09864938269763, 33.95928114866126, 385.90171070990465)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [6], [6], [7], [7], [4], [5], [17])",30.482,"(112.70399092474815, 316.15771726220265, 389.2436549824601, 378.70172742295506, 325.15819513002344, 186.47902332052286, 177.37246035704385, 64.88745603605412)","(350.68808003376614, 139.2725210659477, 166.8962960673531, 12.464465470865093, 27.95368566746083, 79.09573948245782, 33.97670343501807, 385.90393655629805)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [7], [7], [8], [8], [5], [6], [21])",30.502,"(112.70609561689113, 316.15770518447084, 389.2419404855333, 378.64526021345847, 325.1581831903462, 186.48079869424123, 178.15848566374018, 64.83533415695376)","(350.6759977831822, 139.27531080003845, 166.8980105642799, 12.626462688484025, 27.95054656820878, 79.09515666519317, 36.6366804553428, 385.8218385101981)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [6], [6], [7], [7], [4], [5], [21])",30.522,"(112.7081543602572, 316.15769312483354, 389.2402535356917, 378.6444472824105, 325.1584797460653, 186.48252865205262, 178.15881996255945, 64.78084363101084)","(350.66417930734497, 139.27809635462182, 166.8996975141215, 12.625134075946335, 27.948260984480044, 79.0945887570006, 36.63591800076006, 385.73593175139905)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [9], [9], [10], [10], [3], [4], [24])",30.542,"(112.71016717194689, 316.1576810836302, 389.23859421947213, 378.64365322441324, 325.15847940515096, 186.48421326239702, 178.17075097977158, 64.78130530252065)","(350.65262450808643, 139.2808776512942, 166.90135683034106, 12.62383630854822, 27.945280324706914, 79.09403573541263, 36.67511926298505, 385.7385371720111)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [10], [10], [11], [11], [4], [5], [20])",30.562,"(112.71213406765986, 316.15766906120564, 389.23696262321783, 378.64287797910754, 325.1584856637402, 186.4858525933003, 179.11955915152214, 64.23027611592465)","(350.6413332952809, 139.28365461042412, 166.90298842659536, 12.622569287642364, 27.942380689743686, 79.09349757809795, 40.284993204615716, 384.8470593361729)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([3], [9], [9], [10], [10], [5], [6], [20])",30.582,"(112.7140550617066, 316.1576570579098, 389.2353588330679, 378.64212148714137, 325.1584856637402, 186.24760668601436, 179.1562575084754, 64.231070876192)","(350.6303055867772, 139.286427151168, 166.9045922167453, 12.621332916226265, 27.939528951262332, 78.94521334291241, 40.444259305458104, 384.8506226335861)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([3], [9], [9], [10], [10], [5], [6], [23])",30.602,"(112.7159301670201, 316.15764507409784, 389.233782934947, 378.6413836900915, 325.1584856637402, 186.0677012078374, 179.15842288248632, 64.23184024089892)","(350.61954130833163, 139.28919519148548, 166.9061681148662, 12.620127098816397, 27.936740821462877, 78.82812056545652, 40.451095175252476, 384.8540720703309)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [8], [8], [9], [9], [4], [5], [23])",30.622,"(112.71775939516758, 316.1576331101301, 389.2322350145556, 378.6406645303919, 325.1584856637402, 186.06923271105939, 179.15848566374018, 64.00436962815922)","(350.6090403935416, 139.29195864815514, 166.90771603525758, 12.61895174132951, 27.93401602070037, 78.82718969324196, 40.44884862067897, 384.4750147922679)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [8], [8], [9], [9], [4], [5], [21])",30.642,"(112.15695609982737, 316.157621166372, 389.2307151573602, 378.63996395126946, 325.1584856637402, 186.0707281307944, 179.15848566374018, 64.00454689240951)","(351.46743841437836, 139.29471743678968, 166.909235892453, 12.61780675097873, 27.931354269906706, 78.82628075314932, 40.446532548571895, 384.4775314673909)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([3], [9], [9], [10], [10], [5], [6], [25])",30.662,"(112.15877884226103, 316.1576092431937, 389.229223448583, 378.4532689276906, 325.1584856637402, 186.07218749949493, 179.73806530873776, 64.00471856956528)","(351.4594806294728, 139.29747147185137, 166.91072760123018, 13.169951509552902, 27.928755290619733, 78.82539372545358, 43.54714203638639, 384.4799688208143)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([3], [9], [9], [10], [10], [5], [6], [21])",30.682,"(112.16056174038465, 316.1575973409705, 389.22775997319314, 378.4522760402159, 325.1584856637402, 186.07360320931207, 179.93001519450604, 64.00488467988816)","(351.4516967980802, 139.3002206666681, 166.91219107662005, 13.168801582865626, 27.92621880507579, 78.82452366236441, 45.128407540454305, 384.48232714019895)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([3], [9], [9], [10], [10], [5], [6], [22])",30.702,"(112.16230477014005, 316.1575854600825, 389.22632481589653, 378.4513044221353, 325.1584856637402, 186.0749905902996, 179.97956073168586, 63.85692246521171)","(351.4440870252338, 139.30296493344824, 166.91362623391666, 13.167676289628275, 27.92374453636387, 78.82368040428997, 45.703160419838696, 384.2346732905675)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([3], [9], [9], [10], [10], [5], [6], [20])",30.722,"(112.08373874455447, 316.15757360091453, 389.22491806112737, 378.4496495862019, 325.1584856637402, 186.04642308180638, 179.97994602911479, 63.85659171040447)","(351.54222152359813, 139.30570418329742, 166.91503298868582, 13.1688005411022, 27.921332208621948, 78.80350013871376, 45.697690233643925, 384.23618197459194)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([3], [8], [8], [9], [9], [4], [5], [21])",30.742,"(112.08648844102407, 316.1575617638562, 389.2235397930383, 378.4487225246081, 325.1584856637402, 186.0476656626887, 180.0243915468444, 63.85669959732695)","(351.533398814964, 139.30843832623407, 166.9164112567749, 13.167713336764109, 27.9189815472663, 78.80262327261985, 46.317592628061675, 384.2383618452203)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [8], [8], [9], [9], [4], [5], [18])",30.762,"(111.71481244649453, 316.15754994930165, 389.222190095492, 378.41914964856477, 325.1584856637402, 186.04887502909378, 180.0250951071397, 63.841885209597876)","(351.9273331392989, 139.3111672712059, 166.91776095432118, 13.25686435689829, 27.916692279232507, 78.80176984536143, 46.314841295983115, 384.21532333872284)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([2], [8], [8], [9], [9], [4], [5], [17])",30.782,"(111.71891131909084, 316.1575381576497, 389.2208690520523, 378.4183041141017, 325.1584856637402, 185.90792170492517, 180.02576498891608, 63.82802187558502)","(351.9176084379668, 139.31389092610712, 166.91908199776088, 13.25553735617359, 27.91446413320989, 78.7004277720863, 46.312221666602795, 384.19384310147996)"
"([1], [1], [1], [3], [3], [10], [11], [20])","([3], [9], [9], [10], [10], [5], [6], [18])",30.802,"(111.72291357734727, 316.1575263893035, 389.2195767459755, 378.41748922890145, 325.1753789372404, 185.90887456367653, 180.0692954928179, 63.52165485452656)","(351.90811295712837, 139.3166091977945, 166.92037430383772, 13.254205549870335, 27.95514523447423, 78.699435498068, 47.14198550088429, 383.66642452884946)"
