s,t,x,y
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 14))",25.8,"([84.78103589165553, 98.8112739117191, 108.51777040255364, 109.98896816069941], [160.1430816232738, 178.07586218635885], [314.59492350628693, 392.59247635945974], [523.7539935640759, 552.6761868085266], [137.95629714776516, 121.7782551586344], [303.92550978305223], [191.89904447053846, 176.13362089183724], [385.8319951687443], [520.5908951341532, 517.9105181559098], [574.3305569094093, 561.1324520504642])","([293.54919737115455, 309.8333771618661, 333.4337443319416, 391.60175070954773], [303.57748410372545, 282.1784595130813], [139.7559345827024, 166.88523058725053], [369.2585974369574, 370.6413945511329], [153.06131670150262, 141.90234951878878], [576.3010706979561], [81.1850024243588, 17.985996112792506], [598.5725580548685], [124.97551225450609, 113.14608675826024], [313.70987397772063, 262.7169602650319])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 14))",25.8,"([84.91388940840841, 98.81111739951609, 108.51569443925555, 109.94047091134709], [160.1431134322849, 177.99611818612905], [314.6759892592188, 392.5915093828563], [523.8790242079892, 552.6760483037738], [137.95547290986735, 121.84060849482952], [304.05280518891266], [191.8997100032093, 176.13438735984226], [385.8317786693069], [520.580641890871, 517.8743669145751], [574.3288109072589, 561.1328744071353])","([293.5334206328663, 309.83384217774136, 333.43163418551427, 391.6269742702845], [303.5610352231735, 282.1877760783673], [139.68847462847188, 166.8860032931761], [369.2118242848365, 370.6420248329978], [153.06146882803398, 141.90126813312415], [576.7415176505833], [81.18417745358033, 17.986161917709286], [598.5722665235551], [124.96209722015318, 113.25772049150454], [313.70825392209576, 262.7164351709273])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 15))",25.8,"([84.91337544157608, 98.80641406034027, 108.51362418774735, 109.8316204885874], [160.13962113834944, 177.91590960323705], [314.6760491024118, 392.5905422357939], [523.8785997536035, 552.6759118627306], [137.95463540733235, 121.91189198315945], [304.21753222982954], [191.90037387471367, 176.1351460951581], [385.8138930604837], [520.4418897433588, 517.87351902093], [574.3294033190762, 561.1324298812083])","([293.5340644639106, 309.802429585082, 333.429529844928, 391.68319173462277], [303.4156880713613, 282.199952463845], [139.6894601196527, 166.8867761353146], [369.2122995094492, 370.6426457237137], [153.06172671660687, 141.89999718572093], [577.3017266186109], [81.18335454192508, 17.986326049864925], [598.6003893945696], [124.79068130812233, 113.26216503246336], [313.70764932992034, 262.759626846825])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 15))",25.8,"([84.91287013031996, 98.80626381614336, 108.51156295927126, 109.81851929871287], [160.13595750523297, 177.9165432069966], [314.6761087821785, 392.5895749292048], [523.8781863534601, 552.6757755883465], [137.96275249709987, 121.9115259111072], [304.5640153136005], [191.9010360735892, 176.13464476791108], [385.775588493035], [520.4088134082397, 517.8409769180181], [574.329989686724, 561.1328449470159])","([293.5346974523708, 309.80288753050115, 333.4274366119977, 391.69029058553116], [303.2626833153413, 282.2002758477826], [139.6904429195474, 166.88754910492997], [369.212763658058, 370.6432550965623], [153.02631883976883, 141.9004424602647], [578.4801327832226], [81.18253370360144, 17.989429047276317], [598.6612941788047], [124.74911976947861, 113.36309903223048], [313.7070509061864, 262.7591002238476])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 15))",25.8,"([84.912373468167, 98.80611787007851, 108.50950410095173, 109.74595200326851], [160.13648276315027, 177.91716863440246], [314.67616829889084, 392.58860747409165], [523.8860534794172, 552.6756432691393], [137.96191776309743, 122.03834318429747], [304.56483630153855], [191.87919275178314, 176.13539077907302], [385.7753674650591], [520.409121135027, 517.8414655283755], [574.3305700104547, 561.1332529441933])","([293.53531960635524, 309.8033308505839, 333.4253438462435, 391.72794104638206], [303.26330571265567, 282.20059281860506], [139.69142303427904, 166.88832219323015], [369.21010727358475, 370.6438572203253], [153.0265857060073, 141.89854634329447], [578.4817686993431], [81.1813693345248, 17.98958910374385], [598.6610060747487], [124.74862248208619, 113.36352436790982], [313.70645865063625, 262.7585825693352])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 15))",25.9,"([84.91304395423225, 98.80597651692199, 108.50745093733684, 109.74638410178075], [160.13697756605887, 177.91753411415374], [314.67622765291975, 392.58763988152606], [524.0290377360507, 552.5961388089156], [137.96109774017413, 122.14237771538174], [304.56677655803367], [191.8798730971311, 176.1206671341155], [385.7751492748894], [520.4091332162901, 517.8419461133511], [574.3254194159492, 561.1334691486654])","([293.53579021013974, 309.8037616970252, 333.4232568689803, 391.72809556801906], [303.2630918738175, 282.200940449959], [139.69240046995827, 166.88909539136785], [369.15670126767054, 370.55530181807023], [153.02684766905892, 141.89831567381137], [578.4872381546514], [81.18054227321583, 18.02793250874042], [598.6607294794005], [124.74777604422565, 113.36394271748831], [313.70338888400045, 262.7676817107537])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 15))",25.9,"([84.9125639850713, 98.7869663492555, 108.5054034629296, 109.63188504241111], [160.13748643233228, 177.86881733866386], [314.67628684463557, 392.5866721626481], [524.0287395606972, 552.5960032329687], [137.96029235661342, 122.26670893790578], [304.5700276669897], [191.8805516832544, 176.1214321749618], [385.7749419691793], [520.4094306461984, 517.8424186754072], [574.3259926262699, 561.1338431132857])","([293.53639118870524, 309.6726796277022, 333.42117567462054, 391.7873544743354], [303.26369423660753, 282.20851544297716], [139.69337523268385, 166.88986869044112], [369.1571256655105, 370.5559356561484], [153.02710497509625, 141.89800209938403], [578.4971902800943], [81.17971735050705, 18.028094341868226], [598.6604514565685], [124.74729568720913, 113.36435408310938], [313.70280731414346, 262.7683008447188])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 15))",25.9,"([84.97291680073783, 98.7545945029008, 108.50336167234032, 109.63233227459169], [160.13773830491775, 177.86940834932648], [314.6764698852208, 392.58570432866594], [524.028332423348, 552.5958696892718], [137.95950155713308, 122.26756679430179], [304.57181835505077], [191.880214750576, 176.1221893197136], [385.7423945711867], [520.3479537129385, 517.8414713008885], [574.3265597616296, 561.1342230347238])","([293.5296348420477, 309.44888043438766, 333.41910025768584, 391.7875140482729], [303.2549188408646, 282.20882336390133], [139.69424315955501, 166.8906420814935], [369.15758395260787, 370.5565599931495], [153.0273578066068, 141.89849056518773], [578.5021951909765], [81.17887755830169, 18.0282545046935], [598.7120169584564], [124.67069195540563, 113.36907586127836], [313.7022319078431, 262.76826003123074])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 15))",25.9,"([84.97245092319596, 98.72290883442952, 108.5013255602856, 109.61945670326836], [160.13823107124568, 177.71866065631878], [314.6765286364944, 392.58474225791247], [524.207925590001, 552.538062996065], [137.95872538190463, 122.26718494447431], [304.57795453115983], [191.88089127413267, 176.12293855679923], [385.68825654693785], [520.2859289799809, 517.8417732390667], [574.3271208223977, 561.1315150045828])","([293.5302354478768, 309.2303394199315, 333.4170306128058, 391.7945240380773], [303.25546148628973, 282.231484556426], [139.69521278085918, 166.89141844246987], [369.0907114354584, 370.4925254512453], [153.02760596250516, 141.89897814002651], [578.5220009822161], [81.17805649660185, 18.028412994768395], [598.7981193221526], [124.59335566981946, 113.36995094588738], [313.70166266472455, 262.9322485444929])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 15))",25.9,"([84.97199322887053, 98.7226973120103, 108.49929512158812, 109.58650177317053], [160.13567706151153, 177.6848106669584], [314.67658722688435, 392.5837742256361], [524.207510094102, 552.5375551022689], [137.95796382010283, 122.27846051856112], [304.58037883855377], [191.88156599973377, 176.12367987469588], [385.68761094913185], [520.2862428510946, 517.8422228582011], [574.3276758014133, 561.1303611156162])","([293.5308252813585, 309.230787469582, 333.4149667347177, 391.8118759065301], [303.14022909994543, 282.2368986137497], [139.69617974696544, 166.89219198140023], [369.09118824657116, 370.4927493336341], [153.02784944625228, 141.89939248706585], [578.5292022576082], [81.17723761698784, 18.028569809655465], [598.7985111783944], [124.59286798264853, 113.3703429550777], [313.70109958110396, 263.0325389955298])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 15))",25.9,"([84.97158736029127, 98.72251512543849, 108.49727035117662, 109.54942891222589], [160.13599236428107, 177.60769228702367], [314.67664565675716, 392.5828061122594], [524.2071035527023, 552.5374128052066], [137.9756851789417, 122.2967106174377], [304.58200237536937], [191.88223891589575, 176.12441326192993], [385.68738895247117], [520.2840382660365, 517.8330655199893], [574.3158391127168, 561.1307638797234])","([293.5313991228191, 309.2313935288019, 333.4129086182669, 391.83135902899113], [303.1339020263847, 282.24872534382047], [139.6971440639228, 166.8929655851365], [369.09165478175856, 370.49337119887633], [152.93428668799424, 141.89976727129212], [578.5337032027651], [81.17642093339664, 18.028724946927614], [598.7982405920762], [124.5892867480947, 113.40017156644926], [313.6951281470988, 263.03195215048356])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 15))",25.9,"([85.10635213597277, 98.72224902415488, 108.49525124408555, 109.4572594416788], [160.1350736316814, 177.60830574163623], [314.6767039264784, 392.5818379292564], [524.4080152393973, 552.5372726599423], [137.99383643779868, 122.29631961943919], [304.59058453035016], [191.88291001115817, 176.11956334861077], [385.5785031130979], [520.2719334198332, 517.8327692555986], [574.3163915757915, 561.1311596644072])","([293.51996175003234, 309.23137267180954, 333.410856258406, 391.87926595776605], [303.0802309697257, 282.2490456537578], [139.69810573776687, 166.89373924451007], [369.0169150505669, 370.49398366035183], [152.82648030773223, 141.9002365274437], [578.5618752878466], [81.17560645973724, 18.04307481052052], [598.9717276270483], [124.5734921423267, 113.40282128180965], [313.6945733977141, 263.0313754747648])"
"((1, 0), (1, 5), (1, 7), (1, 14), (5, 3), (6, 9), (7, 4), (12, 11), (14, 7), (16, 15))",25.9,"([85.10587989464986, 98.7202338754019, 108.49326533392745, 109.45772102360111], [160.13556236347998, 177.60890782279617], [314.67676203641315, 392.58086968816536], [524.4075923131993, 552.5371211000827], [137.99371334909463, 122.29709305370072], [304.5948906018795], [191.88357927408344, 176.06439113657086], [385.5782665641601], [520.2722382454463, 517.8332064521892], [574.3169363338111, 561.1302012569002])","([293.52055315300964, 309.2192074451741, 333.4088538396167, 391.8794194603069], [303.0808016223052, 282.2493600251467], [139.69906477451977, 166.8945129503008], [369.01740643254, 370.4945715577875], [152.822725170086, 141.90069152409168], [578.5755306243984], [81.17479420989075, 18.18587515889621], [598.9714125644128], [124.57302929326093, 113.40318959491476], [313.6940241144963, 263.19486788457857])"
"((1, 0), (1, 5), (1, 7), (1, 13), (5, 3), (6, 8), (7, 4), (12, 10), (14, 7), (16, 14))",25.9,"([85.10541607837538, 98.71978599489763, 108.4959295261211, 109.45418939817914], [160.13602456385266, 177.60949854173094], [314.6768200369764, 392.579901400589], [524.4076439572874, 552.4637746975999], [137.99289843016174, 122.29668962288483], [304.59491643801243], [191.75944527296934, 176.06459421921696], [385.57804194577045], [520.2725376654463, 517.8336355690183], [574.3174676209449, 561.130380003771])","([293.52113400502816, 309.2178565695997, 333.414312213267, 391.8816250230986], [303.0806475603317, 282.24966846384956], [139.70002113836023, 166.8952866932372], [369.0177137547469, 370.4133700644022], [152.82299772024035, 141.90114372557505], [578.5746652262499], [81.17153138986508, 18.18765907020374], [598.9710945226595], [124.5725746521111, 113.40355110128304], [313.6934777614797, 263.22236553641784])"
"((1, 0), (1, 5), (1, 7), (1, 13), (5, 3), (6, 8), (7, 4), (12, 10), (14, 7), (16, 14))",25.9,"([85.1084364256065, 98.70833790881069, 108.49391419385627, 109.4531265086105], [160.1346894563685, 177.60993430458316], [314.6768777783783, 392.5789330781935], [524.598369025715, 552.4635850494344], [122.3816485919965, 138.01177418068409], [304.6163917615007], [191.7601540306545, 176.06541452441417], [385.5778091689396], [520.2728316838261, 517.8340566087352], [574.3180020445964, 561.1307824998783])","([293.5214282489972, 309.1405409924525, 333.41225828539115, 391.8825482799072], [302.98835875681965, 282.2499923446259], [139.70097496077167, 166.89606046399706], [368.94732340980374, 370.4139451936478], [141.9012234834202, 152.71129084221357], [578.6466682195066], [81.17066502146497, 18.187845412731352], [598.97080555856], [124.57212821281416, 113.40390580314666], [313.6929416273911, 263.2217757963274])"
"((1, 0), (1, 5), (1, 7), (1, 13), (5, 3), (6, 8), (7, 4), (12, 10), (14, 7), (16, 14))",26.0,"([85.10824686427318, 98.70816925574451, 108.4919045523928, 109.44790848627383], [160.1387500670291, 177.39244894365606], [314.67693546126463, 392.5779647327078], [524.597938842056, 552.4634493500641], [122.38408591472113, 138.01089862250927], [304.6191689533737], [191.76823182903013, 176.06622670170017], [385.5741573399789], [520.2511869050794, 517.7801874302337], [574.3184909601449, 561.1303690789113])","([293.5219688951981, 309.1411217935242, 333.4102101573011, 391.8856102242568], [302.82934697637086, 282.2827741014217], [139.70192608042112, 166.8968342532079], [368.9478230397924, 370.41456871566], [141.90166855386227, 152.71158777252077], [578.6551776705195], [81.16995286730348, 18.18802990890286], [598.975986783097], [124.54455445854978, 113.57162298299758], [313.6923943033144, 263.325086952996])"
"((1, 0), (1, 5), (1, 7), (1, 13), (5, 3), (6, 8), (7, 4), (12, 10), (14, 7), (16, 14))",26.0,"([85.10780511169673, 98.70719213159165, 108.48990059717755, 109.44827701295543], [160.13921460653808, 177.2207509664167], [314.6769928855549, 392.5893085686639], [524.5976715353199, 552.4631770231347], [122.38476697642582, 138.01003789193396], [304.6219951864859], [191.76893785989785, 176.06703073998466], [385.5739435811666], [520.1964615260553, 517.7800866303894], [574.294711837939, 561.1307010137358])","([293.5225197083577, 309.1360900620086, 333.4081678243566, 391.88577741980384], [302.8299821004373, 282.3087950433851], [139.70287467057926, 166.90353295618112], [368.9482555711749, 370.4150280167738], [141.90211292960345, 152.7118796743058], [578.663874316313], [81.16909469329907, 18.188212556198934], [598.9756963476508], [124.47602424013647, 113.57369821839288], [313.6811504571766, 263.33384801054984])"
"((1, 0), (1, 5), (1, 7), (1, 13), (5, 3), (6, 8), (7, 4), (12, 10), (14, 7), (16, 14))",26.0,"([85.10737301854766, 98.70703101540849, 108.50585958473562, 109.32831354457997], [160.13967144331588, 177.18121435707596], [314.6770502522101, 392.58836009391524], [524.7741201626982, 552.4629295928067], [122.39607867145527, 138.00919371840197], [304.62240346631074], [191.76960554634866, 176.0678266282264], [385.57374004381876], [520.1967468710604, 517.7805253816754], [574.2950916099816, 561.1310988228292])","([293.52305989938077, 309.13663857115023, 333.4349914694095, 391.9481829046092], [302.8306066932359, 282.3151332068601], [139.7038205699045, 166.90429981656703], [368.8833865903261, 370.41550340060877], [141.90251191117176, 152.71215663797582], [578.6643858762895], [81.168238085088, 18.18839335211145], [598.9754055850897], [124.47556692487524, 113.5740779706544], [313.6805565465974, 263.3332639079874])"
"((1, 0), (1, 5), (1, 7), (1, 13), (5, 3), (6, 8), (7, 4), (12, 10), (14, 7), (16, 14))",26.0,"([85.23692514360542, 98.70687513234378, 108.50387856065917, 109.319126216366], [160.14289122830857, 177.18191465536728], [314.6771073608318, 392.58741163797214], [524.773742701155, 552.4624937841268], [122.46392494067166, 138.0083626464739], [304.6388979476372], [191.77030776413721, 176.06861435543323], [385.5735304603756], [520.1246233082001, 517.7620493215105], [574.2956196750936, 561.131489671792])","([293.51344932547926, 309.1371779017252, 333.43298836933184, 391.9533092830792], [302.7109323265698, 282.3154622480026], [139.7047639516185, 166.90506666174826], [368.8838738562425, 370.4157573141432], [141.90272444034392, 152.71243825598444], [578.719499863944], [81.16738461044228, 18.188572294143373], [598.9751403891578], [124.38541547639078, 113.63292746203147], [313.68003694743425, 263.3326900249756])"
"((1, 0), (1, 5), (1, 7), (1, 13), (5, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.0,"([85.26026262780661, 98.70672361045581, 108.50218360070498, 109.29147136445367], [160.1433536210412, 177.06929874168046], [314.67716436240687, 392.58646321267986], [524.7884000301495, 552.4623664536912], [122.46354750844944, 138.00754633447588], [304.65661463415836], [191.77100802521196, 176.05893603786797], [520.1249238028602, 517.7624902633804], [574.2961414992985, 561.1307326931617])","([293.512169374922, 309.1377021433234, 333.43144198317395, 391.9679944186598], [302.7113563002062, 282.3327442264496], [139.7057046961867, 166.90583348214767], [368.8788037562887, 370.41634313361897], [141.90316709425198, 152.7127150576927], [578.7787583055791], [81.16653351398422, 18.21584173491202], [124.38496457464848, 113.63329694730072], [313.6795234891238, 263.49011676421276])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.0,"([85.2598111140629, 98.70657644072011, 108.50021280016233, 109.12645511833765], [160.1438030526605, 177.0699864270731], [314.6772212070841, 392.5855149027504], [524.9378385318116, 552.3966360361924], [122.47437543358927, 138.00869979574392], [304.6566415527218], [191.77170631835557, 176.05973124389493], [520.1252188657335, 517.7629230615142], [574.296657062351, 561.1311320826695])","([293.51273540463535, 309.1382113271678, 333.4294488169746, 392.05290483997265], [302.7119984255897, 282.3330795045476], [139.7066428513385, 166.90660030278912], [368.82399459314246, 370.3439538317324], [141.9035702688203, 152.70173763351218], [578.778022912785], [81.16568480934723, 18.216013658708043], [124.38452182347405, 113.6336596085626], [313.67901616147134, 263.4895423062565])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.0,"([85.3502199459952, 98.70442951802973, 108.49824756527417, 109.12654829205904], [160.1442448084677, 177.07066204530523], [314.67727789522064, 392.5845665747719], [524.937379974737, 552.3957991293858], [122.47401364927033, 138.007906761756], [304.6800109834841], [191.77240263237468, 176.06022076582087], [520.1255025455686, 517.7567413234362], [574.2966545910527, 561.1315245214453])","([293.5062984744828, 309.12498423867754, 333.4274612795917, 392.0532472779656], [302.71262958415736, 282.3334088993526], [139.70757842296933, 166.90736704472246], [368.8245169178189, 370.3437744149028], [141.90399824992292, 152.70200269687413], [578.8564540476987], [81.16483851013578, 18.21695761083497], [124.38407982851905, 113.65451176967593], [313.6782875222335, 263.48897784581726])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.0,"([85.34976943695872, 98.70429001254203, 108.49628789244109, 109.12490609403828], [160.1446788961297, 177.0713195980718], [314.67733442717287, 392.58361831333], [524.9381695136015, 552.3956769545264], [122.47387483269812, 138.00712848040632], [304.68837618415677], [191.77309695609966, 176.06100014599212], [520.1257867567336, 517.7571650283887], [574.2971580125048, 561.1319100207463])","([293.50687629304446, 309.1254720683858, 333.42547936738487, 392.05446471993923], [302.7132497868633, 282.3337333196099], [139.70851141696062, 166.90813373285957], [368.82457215040495, 370.3443780013721], [141.90441701502485, 152.70226282932023], [578.8840134685648], [81.16399462992536, 18.217125729174533], [124.38365335727748, 113.65485961733731], [313.6777922858041, 263.48842336670276])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.0,"([85.34932788611286, 98.70415482190651, 108.4943337781639, 109.12534712839225], [160.14510532329533, 177.07197111388626], [314.67739080329636, 392.5826701305007], [525.0530524391337, 552.3900594879749], [122.47352762777115, 138.01543376460683], [304.6907718610955], [191.77378927838484, 176.06177123014635], [520.1246987558587, 517.7575409840165], [574.2561421247751, 561.132288591789])","([293.5074434276061, 309.12594480970466, 333.42350307681534, 392.05461193374754], [302.71385904463574, 282.3340509675129], [139.7094418391796, 166.9089003574369], [368.78272539657075, 370.3388696720446], [141.90482759471226, 152.64980339030407], [578.8913543932485], [81.16315318226243, 18.217292057998957], [124.38153769821707, 113.65532376690697], [313.658799615556, 263.4878788527804])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.0,"([85.46139000838517, 98.67098254787903, 108.492386485737, 109.12499136223543], [160.14918985566072, 177.07077453487096], [314.6774470239457, 392.58172203841593], [525.0525694687859, 552.334169945076], [122.58227716304542, 138.01465477883687], [304.71835363223914], [191.77447958810848, 176.0625340078299], [520.1249728155962, 517.757948386319], [574.2566607730776, 561.131460844785])","([293.49945966202796, 308.895045733293, 333.4215344447004, 392.05515617284203], [302.5608861554962, 282.33463915946476], [139.71036969547947, 166.9096669086454], [368.78325324347185, 370.27758899806514], [141.90503960283294, 152.65005029698693], [578.9840480290695], [81.16231418066438, 18.21745659505332], [124.38112754334914, 113.65565814409652], [313.65830183924345, 263.6713752980461])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.1,"([85.48857214455313, 98.6708166345255, 108.49047788559172, 109.12291765589367], [160.1565550426101, 177.06486189439715], [314.68271007205726, 392.5807740492629], [525.0522772949032, 552.3004783404675], [122.6260621413786, 138.0239839286675], [304.7507287019174], [191.69865877409205, 176.06328846863724], [520.0391771986365, 517.6960072092584], [574.255666060691, 561.1310994566255])","([293.4979585026473, 308.89551798410423, 333.4196248245727, 392.0565680718239], [302.27272794425335, 282.33593111375177], [139.7069875458712, 166.91043337663157], [368.7837044601215, 370.2409848951023], [141.90539429760568, 152.59122153374284], [579.0924526231303], [81.15953713319698, 18.21761933809307], [124.27374851156311, 113.8501953268771], [313.6571365187548, 263.7887701581658])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.1,"([85.48973511753027, 98.67065482599054, 108.48854030090541, 109.12221855565102], [160.15701828038834, 177.0654824905581], [314.682763014409, 392.5798261752833], [525.1591371946083, 552.2355308219771], [122.62570320898682, 138.02319554279137], [304.75073790825047], [191.69939586857362, 176.06403460221077], [519.9779229716672, 517.6960293622313], [574.2370890453037, 561.1314049880787])","([293.49842368071614, 308.895972263836, 333.4176651935396, 392.057270127777], [302.2733841864831, 282.3362318612675], [139.7079164204685, 166.9111997514978], [368.7450212657091, 370.1697879383212], [141.90581706616544, 152.59148473326408], [579.0917329756109], [81.15866804893537, 18.217780284883986], [124.19634231579252, 113.85186657300414], [313.6481067730032, 263.8034357165958])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.1,"([85.57938739150589, 98.6704983629948, 108.48660826225259, 108.89862292296063], [160.15747386153097, 176.98737947068642], [314.68281581080936, 392.67634136882236], [525.1586462547409, 552.1849373352425], [122.62535188038396, 138.02242193204498], [304.7507833369024], [191.7001308061346, 176.06463845072503], [519.92152744185, 517.6963058847977], [574.2375885532092, 561.1315616578457])","([293.4922544069231, 308.8964176203466, 333.41571117164426, 392.17482604083546], [302.274029581999, 282.348922950346], [139.70884273434672, 166.95745185788758], [368.7455488887486, 370.1145637098216], [141.90623107752828, 152.59174300016636], [579.0911596759604], [81.15780150782905, 18.218292491359204], [124.12420778281353, 113.85271399273145], [313.6476139463546, 263.8420911434402])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.1,"([85.68612839182691, 98.67034661110822, 108.48468176663226, 108.8990820687056], [160.16428963452506, 176.98795217540163], [314.68286846159117, 392.6754875686102], [525.1581650855335, 552.1748808269542], [122.6251161478397, 138.0227349670079], [304.8496816063415], [191.70086357553612, 176.03101505851197], [519.9218347746017, 517.6967275811003], [574.2380860653055, 561.1319559763197])","([293.4848639794693, 308.89684956714893, 333.41376275585145, 392.1749619145361], [302.01398398636013, 282.34920623597384], [139.70976649334347, 166.9581350736271], [368.7460660110616, 370.10425259471134], [141.9066362613246, 152.58565845521244], [579.4233822315715], [81.15693752312947, 18.309193684264276], [124.12378617419319, 113.85307630141236], [313.64712922838856, 263.8415403193277])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.1,"([85.68560410165026, 98.66612396130287, 108.48276081114243, 108.88430772169004], [160.16925040982284, 176.84969905608295], [314.68292096708626, 392.67463384283167], [525.2065304763887, 552.0990517573873], [122.62477946512624, 138.02198736865716], [304.84969408642394], [191.70159416556456, 176.0318083168757], [519.9221364582133, 517.6971411385935], [574.2385772478156, 561.1323434028109])","([293.4854946460153, 308.8679912018683, 333.4118199432262, 392.1833297398102], [301.9423324075237, 282.3760617921625], [139.71068770328299, 166.95881822980442], [368.7287634226688, 370.02121326546757], [141.9070328147498, 152.58590580493154], [579.4226643498114], [81.15607610805817, 18.309355455427177], [124.12337231523863, 113.85343161747501], [313.646650677236, 263.8409944565941])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.1,"([85.68506521676355, 98.6383884966161, 108.48084539297977, 108.84551041862014], [160.18257221584878, 176.84994652473856], [314.682973327626, 392.6737802038474], [525.206041918213, 552.0989369680642], [122.6264814219667, 138.0381928527306], [304.9020084489174], [191.70232256503184, 176.0325930452006], [519.8574712935521, 517.6362615486771], [574.2390424994816, 561.1324604381286])","([293.4861161629316, 308.6704732181851, 333.4098827309333, 392.2046986775892], [301.7633242034364, 282.3764152537614], [139.71160636997695, 166.95950131652845], [368.72927736297817, 370.021938690454], [141.90742014176874, 152.4853010587295], [579.5979493740255], [81.15521727580668, 18.309515487037917], [124.04067478298978, 114.06450956626205], [313.64616946476735, 264.18107894749926])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.1,"([85.6845365825732, 98.61941502683668, 108.47893550943935, 108.8459270331727], [160.1830205185943, 176.694148851188], [314.6833188845738, 392.67292666407116], [525.2321238969245, 552.0873568909947], [122.84720210953773, 138.05848373767952], [304.96923317545435], [191.70304876277535, 176.02665242409603], [519.7788132487701, 517.6312091242571], [574.173909174443, 561.1328754257672])","([293.4867266881384, 308.5361936948603, 333.40795111623703, 392.20484309652653], [301.7641649531153, 282.4066899304549], [139.71228107725997, 166.9601843238657], [368.72010360875305, 370.00998992492816], [141.90780033850274, 152.35967179873157], [579.8233278800986], [81.15436103953647, 18.32753177603476], [123.93129739296094, 114.08940858166233], [313.6161155668548, 264.1804194215069])"
"((1, 0), (1, 5), (1, 7), (1, 13), (4, 3), (6, 8), (7, 4), (14, 7), (16, 14))",26.1,"([85.68401583116759, 98.61922454175476, 108.4770311579146, 108.84601224515237], [160.18836774427604, 176.69480381995862], [314.68337071075257, 392.67207323596904], [525.2838105325434, 552.0872393725863], [122.84684274166847, 138.05796326958418], [305.0278174880832], [191.7037727476579, 176.02737906771253], [519.7646432066936, 517.6196086273719], [574.174423303419, 561.1332836159938])","([293.487326404372, 308.5366206192954, 333.40602509650114, 392.2051575684762], [301.69677745995057, 282.4069760518473], [139.71319508357533, 166.96086724184067], [368.7016068778405, 370.01069593262895], [141.90822595240368, 152.35801905623728], [580.0167372124198], [81.15350741237904, 18.327836246991577], [123.90970371766394, 114.14334519974014], [313.615631786034, 264.17978887372345])"
