s,t,x,y
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
(),0.0,(),()
"((0, 0),)",17.0,"([101.86595297727717, 94.78481910430148],)","([329.33385412440686, 94.282726502603],)"
"((0, 0),)",17.0,"([101.86620440547426, 94.7857472049926],)","([329.3339464247126, 94.28240347908196],)"
"((0, 0),)",17.0,"([101.86798536659609, 94.78667234351833],)","([329.33207217550995, 94.28208148653646],)"
"((0, 0),)",17.0,"([101.86820456708301, 94.78759451641145],)","([329.3321985212295, 94.28176052617323],)"
"((0, 0),)",17.0,"([101.86843502594667, 94.78851372022297],)","([329.3323065255608, 94.28144059919269],)"
"((0, 0),)",17.0,"([101.86865443476097, 94.78942995152178],)","([329.3324248076816, 94.28112170678904],)"
"((0, 0),)",17.0,"([101.87506357966998, 94.7903432068945],)","([329.32460436593, 94.28080385015029],)"
"((0, 0),)",17.0,"([101.87577090355609, 94.79125348294568],)","([329.32409145878967, 94.28048703045823],)"
"((0, 0),)",17.0,"([101.87597655708487, 94.79216077629755],)","([329.3242177626354, 94.28017124888848],)"
"((0, 0),)",17.0,"([101.87619970903859, 94.79306508358972],)","([329.3243177576874, 94.27985650661061],)"
"((0, 0),)",17.1,"([101.87639961855717, 94.7939664014793],)","([329.3244436405798, 94.27954280478812],)"
"((0, 0),)",17.1,"([101.93555874482917, 94.794864726641],)","([329.249075038141, 94.27923014457836],)"
"((0, 0),)",17.1,"([101.93171950980559, 94.79576005576666],)","([329.25438175343675, 94.27891852713273],)"
"((0, 0),)",17.1,"([101.96123472221456, 94.79665238556532],)","([329.21699605620535, 94.27860795359665],)"
"((0, 0),)",17.1,"([101.96145820282032, 94.79754171276323],)","([329.217102178543, 94.27829842510953],)"
"((0, 0),)",17.1,"([101.96165986676476, 94.79842803410347],)","([329.2172323227973, 94.27798994280494],)"
"((0, 0),)",17.1,"([101.96186925912087, 94.79931134634631],)","([329.2173486889094, 94.27768250781045],)"
"((0, 0),)",17.1,"([101.97132141867218, 94.80019164626879],)","([329.20564391717994, 94.27737612124783],)"
"((0, 0),)",17.1,"([101.97153689415694, 94.80098430110856],)","([329.20574757326784, 94.27705798194],)"
"((0, 0),)",17.1,"([102.02170263971419, 94.80185847652076],)","([329.1419957500588, 94.2767536988617],)"
"((0, 0),)",17.2,"([102.02192520024926, 94.8027296302101],)","([329.1420977223669, 94.27645046758504],)"
"((0, 0),)",17.2,"([102.02531507201047, 94.80359775902075],)","([329.1381474237524, 94.27614828920849],)"
"((0, 0),)",17.2,"([102.05314772576912, 94.8044628598133],)","([329.10296043800474, 94.27584716482484],)"
"((0, 0),)",17.2,"([102.09483880937199, 94.80532492946462],)","([329.0500814319158, 94.27554709552118],)"
"((0, 0),)",17.2,"([102.10865298769988, 94.80618396486813],)","([329.0328299773848, 94.27524808237884],)"
"((0, 0),)",17.2,"([102.10887806477513, 94.80703996293317],)","([329.03293560442745, 94.27495012647363],)"
"((0, 0),)",17.2,"([102.13139603070044, 94.80789292058542],)","([329.0045771503289, 94.27465322887565],)"
"((0, 0),)",17.2,"([102.21649412504519, 94.80874283476658],)","([328.8973116026947, 94.27435739064944],)"
"((0, 0),)",17.2,"([102.21670430379766, 94.80958970243447],)","([328.8974535031385, 94.27406261285392],)"
"((0, 0),)",17.2,"([102.21692759464162, 94.8104335205625],)","([328.89757496924636, 94.27376889654259],)"
"((0, 0),)",17.3,"([102.21713109230035, 94.81127428614039],)","([328.8977175986572, 94.27347624276327],)"
"((0, 0),)",17.3,"([102.21870040177532, 94.81211199617306],)","([328.8961307072065, 94.27318465255847],)"
"((0, 0),)",17.3,"([102.21889970884246, 94.8129466476815],)","([328.8962712890481, 94.27289412696514],)"
"((0, 0),)",17.3,"([102.2190947435962, 94.81377823770205],)","([328.8964134124213, 94.27260466701487],)"
"((0, 0),)",17.3,"([102.21938253640707, 94.81460676328682],)","([328.8964345610325, 94.27231627373376],)"
"((0, 0),)",17.3,"([102.21995923412595, 94.81543956402244],)","([328.89608720105787, 94.27203003418],)"
"((0, 0),)",17.3,"([102.22634909405281, 94.81626192212072],)","([328.8883993421797, 94.2717437714512],)"
"((0, 0),)",17.3,"([102.22653626739998, 94.81708119073235],)","([328.888537801073, 94.2714585760471],)"
"((0, 0),)",17.3,"([102.22674343597396, 94.81789741615232],)","([328.88864718844604, 94.2711744562278],)"
"((0, 0),)",17.3,"([102.22694690196641, 94.81871054632738],)","([328.88875741353075, 94.27089140573766],)"
"((0, 0),)",17.4,"([102.32767245728269, 94.8195205783323],)","([328.7621028453216, 94.27060942557068],)"
"((0, 0),)",17.4,"([102.32790746059749, 94.82032755871218],)","([328.7621929077661, 94.2703285239727],)"
"((0, 0),)",17.4,"([102.328072520604, 94.82113141874542],)","([328.76236731499085, 94.2700486922521],)"
"((0, 0),)",17.4,"([102.32830356716897, 94.82193222160467],)","([328.76245471250513, 94.26976994106413],)"
"((0, 0),)",17.4,"([102.32829695200212, 94.82272989841657],)","([328.7628377360377, 94.26949226170605],)"
"((0, 0),)",17.4,"([102.32852397370374, 94.82352451256327],)","([328.7629225142122, 94.26921566482386],)"
"((0, 0),)",17.4,"([102.38917910537123, 94.82431599501999],)","([328.6869003011878, 94.2689401417041],)"
"((0, 0),)",17.4,"([102.43875402075594, 94.82549924513239],)","([328.6248584159839, 94.26872318270952],)"
"((0, 0),)",17.4,"([102.44897637767639, 94.82628435038156],)","([328.61237874978053, 94.26844971856337],)"
"((0, 0),)",17.4,"([102.4492147562276, 94.82706631666396],)","([328.61246640080816, 94.26817733136947],)"
"((0, 0),)",17.5,"([102.44937521630317, 94.82716613231669],)","([328.6126482944863, 94.26780756499741],)"
"((0, 0),)",17.5,"([102.4874904511907, 94.82794127275243],)","([328.5650774116902, 94.26753738685309],)"
"((0, 0),)",17.5,"([102.48764817421579, 94.8287133174053],)","([328.56526531915375, 94.26726829600015],)"
"((0, 0),)",17.5,"([102.48784356986249, 94.82948223019689],)","([328.5654020109323, 94.26700028853251],)"
"((0, 0),)",17.5,"([102.48790510254202, 94.8349391868409],)","([328.5657031814331, 94.26740999378015],)"
"((0, 0),)",17.5,"([102.48813981418107, 94.83570064545819],)","([328.5657827832233, 94.26714308875448],)"
"((0, 0),)",17.5,"([102.50299816334973, 94.83645899029439],)","([328.5474810939647, 94.26687727516544],)"
"((0, 0),)",17.5,"([102.50320437602062, 94.83721421876655],)","([328.5475928657379, 94.26661255391839],)"
"((0, 0),)",17.5,"([102.53403673430228, 94.86777529228907],)","([328.5092295301218, 94.27062564516214],)"
"((0, 0),)",17.5,"([102.5340835411555, 94.86852311283262],)","([328.5095421495471, 94.27035727267437],)"
"((0, 0),)",17.6,"([102.55535579426117, 94.86926784705007],)","([328.4831997905518, 94.27009000778524],)"
"((0, 0),)",17.6,"([102.63781785735199, 94.97059278642608],)","([328.3800503225331, 94.28419728649612],)"
"((0, 0),)",17.6,"([102.63799790450116, 94.97134613693962],)","([328.3802119720214, 94.2839152822636],)"
"((0, 0),)",17.6,"([102.6381323176746, 94.97207391434573],)","([328.38042706856345, 94.2836312012613],)"
"((0, 0),)",17.6,"([102.63866853931859, 94.97282117527469],)","([328.38013424236306, 94.28335147040616],)"
"((0, 0),)",17.6,"([102.63887370790763, 94.97356539837386],)","([328.3802530296735, 94.2830728767371],)"
"((0, 0),)",17.6,"([102.63904631871395, 94.97430658154887],)","([328.3804088515693, 94.28279542103812],)"
"((0, 0),)",17.6,"([102.68795362035007, 94.97504472271613],)","([328.3194604164935, 94.2825191040892],)"
"((0, 0),)",17.6,"([102.73821784873815, 94.97577981980376],)","([328.25683350600747, 94.28224392666594],)"
"((0, 0),)",17.6,"([102.73841194387967, 95.160439581422],)","([328.2569775380543, 94.30715616259192],)"
"((0, 0),)",17.7,"([102.73004137631392, 95.16120768128474],)","([328.26784869936506, 94.30685137951794],)"
"((0, 0),)",17.7,"([102.78118981304203, 95.16197276791826],)","([328.2041542810632, 94.30654779209742],)"
"((0, 0),)",17.7,"([102.78133296948386, 95.162734839736],)","([328.2043621038818, 94.30624540095991],)"
"((0, 0),)",17.7,"([102.78140144777421, 95.15910834393796],)","([328.2046596140536, 94.30534970226996],)"
"((0, 0),)",17.7,"([102.78171710707562, 95.15985995656773],)","([328.20464383270615, 94.30504989783304],)"
"((0, 0),)",17.7,"([102.78190432419319, 95.16060856011174],)","([328.20478508736096, 94.30475129366502],)"
"((0, 0),)",17.7,"([102.78196217650128, 95.16135415303935],)","([328.20508443206535, 94.30445389037644],)"
"((0, 0),)",17.7,"([102.78227757205974, 95.14470937820553],)","([328.20505772322656, 94.30181319000724],)"
"((0, 0),)",17.7,"([102.78243453076254, 95.14543440642211],)","([328.2052254724063, 94.30151935575894],)"
"((0, 0),)",17.7,"([102.78249541048677, 95.14615645194422],)","([328.20550957556253, 94.30122673031572],)"
"((0, 0),)",17.8,"([102.79124263766113, 95.14690580010934],)","([328.1949297325515, 94.30093938180802],)"
"((0, 0),)",17.8,"([102.83332937766352, 95.14762186015103],)","([328.14267690352125, 94.30064916819059],)"
"((0, 0),)",17.8,"([102.83365323684342, 95.14833493327887],)","([328.1426344020894, 94.30036016514633],)"
"((0, 0),)",17.8,"([102.83377840399982, 95.14904501807679],)","([328.14283645773367, 94.30007237324917],)"
"((0, 0),)",17.8,"([102.83385086849717, 95.1497521131381],)","([328.1431005469848, 94.2997857930692],)"
"((0, 0),)",17.8,"([102.89106497923461, 95.1504562170656],)","([328.07199588306554, 94.29950042517274],)"
"((0, 0),)",17.8,"([102.89112151506652, 95.1511573284717],)","([328.07228747560345, 94.29921627012213],)"
"((0, 0),)",17.8,"([102.89140619589597, 95.151855445978],)","([328.07229042238225, 94.29893332847604],)"
"((0, 0),)",17.8,"([102.89141663278167, 95.15255056821566],)","([328.07263194648874, 94.29865160078926],)"
"((0, 0),)",17.8,"([102.90466117861746, 95.15324269382515],)","([328.05645550521064, 94.29837108761278],)"
"((0, 0),)",17.9,"([102.90466742422382, 95.15393182145635],)","([328.0567980854813, 94.2980917894938],)"
"((0, 0),)",17.9,"([102.94112743672963, 95.15461173134115],)","([328.0116676240742, 94.2978128840141],)"
"((0, 0),)",17.9,"([102.94116068816174, 95.1552948500621],)","([328.0119785473735, 94.29753601755482],)"
"((0, 0),)",17.9,"([102.94144811975673, 95.15597496683714],)","([328.0119687308816, 94.29726036777737],)"
"((0, 0),)",17.9,"([102.9416499077235, 95.15728387624235],)","([328.01206197503853, 94.29706921368124],)"
"((0, 0),)",17.9,"([103.06531978873346, 95.1579579027265],)","([327.8599417494853, 94.29679587660549],)"
"((0, 0),)",17.9,"([103.0999073881107, 95.15862892437043],)","([327.8177021406221, 94.29652375807864],)"
"((0, 0),)",17.9,"([103.1002260650705, 95.1592969398915],)","([327.81768054292144, 94.29625285862085],)"
"((0, 0),)",17.9,"([103.18903420907651, 95.15996194801654],)","([327.70869996145785, 94.29598317874843],)"
"((0, 0),)",18.0,"([103.19459433156675, 95.16062394748133],)","([327.7022419591393, 94.29571471897405],)"
"((0, 0),)",18.0,"([103.19456398429458, 95.16128293703109],)","([327.7026635333772, 94.29544747980657],)"
"((0, 0),)",18.0,"([103.19493912169122, 95.16193891541992],)","([327.702582306553, 94.29518146175123],)"
"((0, 0),)",18.0,"([103.19494757174851, 95.16259188141126],)","([327.70294855086985, 94.29491666530949],)"
"((0, 0),)",18.0,"([103.19522656290161, 95.35750635205093],)","([327.7029782094705, 94.31995258621785],)"
"((0, 0),)",18.0,"([103.19527595510169, 95.35822904351107],)","([327.7032865243799, 94.3196661618206],)"
"((0, 0),)",18.0,"([103.19555429958575, 95.35894864824193],)","([327.7033095538081, 94.31938096078717],)"
"((0, 0),)",18.0,"([103.19560228138533, 95.36583377274258],)","([327.7036120642083, 94.31989710660203],)"
"((0, 0),)",18.0,"([103.19592140970349, 95.36654656848542],)","([327.70357756034934, 94.31961319798442],)"
"((0, 0),)",18.0,"([103.19592447068209, 95.36725628299993],)","([327.703927747196, 94.31933051662902],)"
"((0, 0),)",18.1,"([103.19623688095635, 95.36796291515837],)","([327.7038941151929, 94.31904906298502],)"
"((0, 0),)",18.1,"([103.19623321432067, 95.36866646384202],)","([327.704245023829, 94.31876883749798],)"
"((0, 0),)",18.1,"([103.25786796256648, 95.36936692794065],)","([327.6289071013001, 94.31848984061014],)"
"((0, 0),)",18.1,"([103.25788637288065, 95.37006430635242],)","([327.62923927784857, 94.31821207276035],)"
"((0, 0),)",18.1,"([103.32014225298957, 95.37075859798436],)","([327.5531793223718, 94.31793553438393],)"
"((0, 0),)",18.1,"([103.32013012083172, 95.37144980175174],)","([327.55355748123543, 94.31766022591296],)"
"((0, 0),)",18.1,"([103.32043372983037, 95.37213791657842],)","([327.5535444428246, 94.31738614777605],)"
"((0, 0),)",18.1,"([103.32041797378372, 95.37282294139652],)","([327.5539194718447, 94.31711330039855],)"
"((0, 0),)",18.1,"([103.32050296562159, 95.40915446779375],)","([327.55416712489523, 94.32139784282984],)"
"((0, 0),)",18.1,"([103.32089982705168, 95.40951872441435],)","([327.5540286317547, 94.32108117202931],)"
"((0, 0),)",18.2,"([103.32096585590875, 95.41019377062892],)","([327.55429207318855, 94.32080585520849],)"
"((0, 0),)",18.2,"([103.33126246367578, 95.4108670066768],)","([327.54201353763403, 94.32053194074831],)"
"((0, 0),)",18.2,"([103.33130392409231, 95.41153718581982],)","([327.5423021705286, 94.32025927002789],)"
"((0, 0),)",18.2,"([103.33195381350782, 95.4122756575459],)","([327.5418416667818, 94.3199969010227],)"
"((0, 0),)",18.2,"([103.33226681822146, 95.41293970064551],)","([327.5417903093957, 94.31972670423582],)"
"((0, 0),)",18.2,"([103.34628016191954, 95.41360068422507],)","([327.52495878709817, 94.31945775235681],)"
"((0, 0),)",18.2,"([103.45228633355885, 95.41425860737561],)","([327.39550591115784, 94.31919004575553],)"
"((0, 0),)",18.2,"([103.51074583365676, 95.41491346919571],)","([327.324301681144, 94.31892358479878],)"
"((0, 0),)",18.2,"([103.54768807838741, 95.41556524358836],)","([327.279455627786, 94.31865836667227],)"
"((0, 0),)",18.2,"([103.54782047170875, 95.41621400527741],)","([327.2796618511899, 94.31839440127031],)"
"((0, 0),)",18.3,"([103.54808536781263, 95.41685959869781],)","([327.2797022270675, 94.3181316694728],)"
"((0, 0),)",18.3,"([103.54821305369097, 95.41750226006594],)","([327.2799067187604, 94.31787020146088],)"
"((0, 0),)",18.3,"([103.56779446150193, 95.41814182732425],)","([327.25632052754236, 94.31760997730287],)"
"((0, 0),)",18.3,"([103.61100262506716, 95.4187782232873],)","([327.20385703570395, 94.31735098780206],)"
"((0, 0),)",18.3,"([103.6111174118239, 95.529155831775],)","([327.20408194279753, 94.33081911952456],)"
"((0, 0),)",18.3,"([103.61119673894194, 95.52980238262242],)","([327.20434641051577, 94.3305460797759],)"
"((0, 0),)",18.3,"([103.67071744275671, 95.53044603312414],)","([327.1319859952591, 94.33027432299858],)"
"((0, 0),)",18.3,"([103.6708305142011, 95.53108656949041],)","([327.132216768458, 94.33000382287162],)"
"((0, 0),)",18.3,"([103.6708782372138, 95.5317242043819],)","([327.13252357127993, 94.32973460626265],)"
"((0, 0),)",18.3,"([103.6709672977617, 95.53344400005776],)","([327.1327760972686, 94.3296014669861],)"
"((0, 0),)",18.4,"([103.67135472595004, 95.53407538925592],)","([327.13266062117293, 94.32933458058294],)"
"((0, 0),)",18.4,"([103.67147288569532, 95.53470366361798],)","([327.1328701492282, 94.32906895248821],)"
"((0, 0),)",18.4,"([103.7231390731202, 95.53532895225493],)","([327.070176681333, 94.32880459907254],)"
