s,t,x,y
"((0, 0), (0, 1), (1, 1))",91.4,"([69.52881706629778], [84.83287392597157], [464.72711624655403, 469.39445899253593])","([70.81815790877292], [365.6192037099812], [241.83353832168174, 189.97787695844778])"
"((0, 0), (0, 1), (1, 1))",91.4,"([69.52917678184065], [84.83306402178911], [464.72733503666626, 469.44562504727236])","([70.81830969040031], [365.6188596113726], [241.83173243542416, 189.75179240279198])"
"((0, 0), (0, 1), (1, 1))",91.4,"([69.49866091244974], [84.69946439831895], [464.727805452732, 469.44557754358846])","([70.82968612580822], [365.6639759352943], [241.83883921938596, 189.75331869862515])"
"((0, 0), (0, 1), (1, 1))",91.4,"([69.49897938844543], [84.61521067986243], [464.7280139860429, 469.4455305982615])","([70.8298504808037], [365.6922837536187], [241.8370942831284, 189.7548141815431])"
"((0, 0), (0, 1), (1, 1))",91.4,"([69.42581566121683], [84.61558174282538], [464.72837718858057, 469.4770808159627])","([70.85677198876533], [365.6918447093073], [241.8408944765029, 189.61595532935797])"
"((0, 0), (0, 1), (1, 1))",91.4,"([69.42628295476845], [84.60900493215416], [464.7460856247117, 469.4770518670825])","([70.85689016762983], [365.69376650557405], [242.38615351676583, 189.61734430237073])"
"((0, 0), (0, 1), (1, 1))",91.4,"([69.42647723692221], [84.53831691948335], [464.75385282127456, 469.47709058120796])","([70.85710283063459], [365.7174162125789], [242.61155190791638, 189.61840468611416])"
"((0, 0), (0, 1), (1, 1))",91.5,"([69.41368516250921], [84.53046133842037], [464.75440557518033, 469.49592564384176])","([70.8620497339617], [365.71976069044337], [242.62014442007688, 189.53601395053983])"
"((0, 0), (0, 1), (1, 1))",91.5,"([69.30957824036128], [84.52951992202443], [464.7546110530315, 469.4958191827077])","([70.90034449615497], [365.7197663321966], [242.6184909850413, 189.53768018197354])"
"((0, 0), (0, 1), (1, 1))",91.5,"([69.30985123295066], [84.529600523335], [464.75480927698425, 469.49586870831297])","([70.90054230465071], [365.7194305428283], [242.6168046841682, 189.53862612958287])"
"((0, 0), (0, 1), (1, 1))",91.5,"([69.31016139799767], [84.5299152141242], [464.7744173188637, 469.50670870731295])","([70.90072152267655], [365.71902031340056], [243.17386294522203, 189.49168368231645])"
"((0, 0), (0, 1), (1, 1))",91.5,"([69.24868511184994], [84.53015057320192], [464.7750914495134, 469.50667693105464])","([70.92350433667627], [365.7186416638215], [243.18471401627457, 189.49294445807402])"
"((0, 0), (0, 1), (1, 1))",91.5,"([69.24896085179165], [84.53027620930729], [464.7829270567226, 469.50669126174057])","([70.92370123977526], [365.718304797202], [243.38567209220483, 189.4939727973103])"
"((0, 0), (0, 1), (1, 1))",91.5,"([69.24927650094565], [84.51613568195515], [464.7831285092607, 469.51263852264503])","([70.92387851627288], [365.7227854806588], [243.3840537698537, 189.4686747708243])"
"((0, 0), (0, 1), (1, 1))",91.5,"([69.24957724497864], [84.51613953198569], [464.78332218217537, 469.5127199869049])","([70.92405623650389], [365.7224959637742], [243.38239218781908, 189.46935538997738])"
"((0, 0), (0, 1), (1, 1))",91.5,"([69.24989513379901], [84.51639011053771], [464.80463825642636, 469.5125660085441])","([70.92422265451509], [365.722127948443], [243.9393147881068, 189.47105150762414])"
"((0, 0), (0, 1), (1, 1))",91.5,"([69.25015935680277], [84.51650742305478], [464.80557957548706, 469.5127115060809])","([70.92440375687646], [365.7218095392717], [243.9570944697996, 189.47139290738292])"
"((0, 0), (0, 1), (1, 1))",91.6,"([69.24975140613886], [84.51687146858782], [464.8132224806694, 469.5158585299618])","([70.92482681197694], [365.72141277660364], [244.1365984749906, 189.45841333743996])"
"((0, 0), (0, 1), (1, 1))",91.6,"([69.25004028071231], [84.38906113592577], [464.81342425127735, 469.55899429257784])","([70.9249890371198], [365.7641235258548], [244.1351068819717, 189.26834257052937])"
"((0, 0), (0, 1), (1, 1))",91.6,"([69.23563224375748], [84.38921913619168], [464.8136147618513, 469.59637696328224])","([70.93055276279384], [365.7637779434604], [244.13349364825987, 189.10379318067427])"
"((0, 0), (0, 1), (1, 1))",91.6,"([69.23594001332795], [84.38664963409454], [464.8138093794069, 469.6579064354419])","([70.93070161056514], [365.76435309685525], [244.1321226594281, 188.83704183234636])"
"((0, 0), (0, 1), (1, 1))",91.6,"([69.13938087854214], [84.38657996145685], [464.838196833051, 469.7509107412011])","([70.96652660461962], [365.7640927391875], [244.70287169707225, 188.43781532407334])"
"((0, 0), (0, 1), (1, 1))",91.6,"([69.00930509883779], [84.38678417444635], [464.8383968728099, 469.7519401011027])","([71.01451421783503], [365.7637451081433], [244.70132078575946, 188.4344012853731])"
"((0, 0), (0, 1), (1, 1))",91.6,"([69.00958892737678], [84.36365195171291], [464.84573618965754, 469.88484986566044])","([71.0147089085632], [365.7712247210188], [244.8683525122329, 187.86761783342996])"
"((0, 0), (0, 1), (1, 1))",91.6,"([69.00994074852318], [84.36382903636414], [464.84595091428474, 470.05375448471773])","([71.01487395517543], [365.7708905831943], [244.8672609856672, 187.16091787142298])"
"((0, 0), (0, 1), (1, 1))",91.6,"([69.01027750488592], [84.28719644083554], [464.84611780103484, 470.05353209448583])","([71.01503950036758], [365.79627535429387], [244.8651860239824, 187.16303317693234])"
"((0, 0), (0, 1), (1, 1))",91.6,"([69.01052866865807], [84.14873274844169], [464.8727217363995, 470.2144187341952])","([71.01523120907859], [365.84231840787675], [245.44057250566155, 186.49848087251885])"
"((0, 0), (0, 1), (1, 1))",91.7,"([69.0108922455797], [84.14893032911186], [464.87293418423656, 470.2142500595223])","([71.01537707937163], [365.84194540012123], [245.43936347697152, 186.50041819407056])"
"((0, 0), (0, 1), (1, 1))",91.7,"([69.01080512616356], [84.1491443244148], [464.873113522056, 470.2141016653245])","([71.01568211385913], [365.8415716343039], [245.43757812996407, 186.5022456293995])"
"((0, 0), (0, 1), (1, 1))",91.7,"([69.00971536086227], [84.14933551964637], [464.8802072404736, 470.33252382133617])","([71.01634778547199], [365.84121021110127], [245.58320395970046, 186.01668737826142])"
"((0, 0), (0, 1), (1, 1))",91.7,"([68.96716436048344], [84.14943471438556], [464.8820600009226, 470.33246010381805])","([71.03233993997381], [365.84088420427696], [245.6171461657826, 186.01822256630493])"
"((0, 0), (0, 1), (1, 1))",91.7,"([68.96746173895082], [84.14831829772146], [464.9088381592934, 470.4050893605476])","([71.03249913355243], [365.84096827128104], [246.16565627426402, 185.72797570239388])"
"((0, 0), (0, 1), (1, 1))",91.7,"([68.96771379213375], [84.14850944480133], [464.9090824481166, 470.4053708440541])","([71.03267022056757], [365.8406206973973], [246.16510412052162, 185.72810547325454])"
"((0, 0), (0, 1), (1, 1))",91.7,"([68.94835489447111], [84.06447346866693], [464.9092446984825, 470.40537536148184])","([71.04012852146468], [365.86833145693777], [246.16307577429725, 185.72931935897617])"
"((0, 0), (0, 1), (1, 1))",91.7,"([68.83469652961936], [84.06466148228742], [464.90943557576423, 470.4518991443523])","([71.08267919429944], [365.86797642255596], [246.16172191056322, 185.54424169949516])"
"((0, 0), (0, 1), (1, 1))",91.7,"([68.77138418177047], [84.02335029692819], [464.91804056253267, 470.45192506143087])","([71.10653563833606], [365.88143065083227], [246.3235575635482, 185.5453613874526])"
"((0, 0), (0, 1), (1, 1))",91.7,"([68.73717869778804], [83.9841455151267], [464.9183819882066, 470.4519862621231])","([71.11957385018842], [365.8941190261342], [246.32520427951496, 185.54631431164157])"
"((0, 0), (0, 1), (1, 1))",91.8,"([68.73749906675617], [83.98434067245412], [464.94691995029507, 470.4808753970879])","([71.11975193629287], [365.8937590290941], [246.87243342520102, 185.43189211227295])"
"((0, 0), (0, 1), (1, 1))",91.8,"([68.73785637595428], [83.984532614151], [464.9471086079272, 470.48085030267686])","([71.11991125997585], [365.893404806632], [246.87085277818602, 185.43316568073536])"
"((0, 0), (0, 1), (1, 1))",91.8,"([68.73817646846467], [83.84461169498113], [464.94729720685365, 470.4807678071532])","([71.120079480215], [365.9390735018811], [246.86938861709828, 185.43464325540992])"
"((0, 0), (0, 1), (1, 1))",91.8,"([68.73834621314234], [83.84477607487096], [464.94999270886393, 470.4980738572066])","([71.1202988884372], [365.93870636984974], [246.91640598053752, 185.36656561134075])"
"((0, 0), (0, 1), (1, 1))",91.8,"([68.66878264292276], [83.84497724120544], [464.95581572061957, 470.4980675773221])","([71.1465805117414], [365.9383318953816], [247.02185185042396, 185.36770304678865])"
"((0, 0), (0, 1), (1, 1))",91.8,"([68.66903035379832], [83.8451762704243], [464.98625320467653, 470.49804275939704])","([71.14677809665169], [365.93796285667463], [247.55701651907742, 185.36888913138222])"
"((0, 0), (0, 1), (1, 1))",91.8,"([68.65674861278383], [83.84537220130582], [464.9866466440577, 470.5078324301799])","([71.1516605477484], [365.93759956288494], [247.55912762806813, 185.33083237416122])"
"((0, 0), (0, 1), (1, 1))",91.8,"([68.65705145635864], [83.84556503796546], [464.98687161525913, 470.5078242900366])","([71.15183067139357], [365.9372420063817], [247.55835845707034, 185.33190985484995])"
"((0, 0), (0, 1), (1, 1))",91.8,"([68.65734080782059], [83.83666165582889], [464.990168913023, 470.50783832930745])","([71.15200088221366], [365.9398645105599], [247.6120263866507, 185.33287340503992])"
"((0, 0), (0, 1), (1, 1))",91.8,"([68.65764254351043], [83.83684718336792], [464.9904236704485, 470.51323001423043])","([71.15216148751905], [365.9395167524715], [247.61194853273275, 185.31233786507644])"
"((0, 0), (0, 1), (1, 1))",91.9,"([68.65764649208523], [83.83701330026983], [464.9957402796052, 470.51322587039175])","([71.15242888262614], [365.9391800444325], [247.70133356674737, 185.3133283441408])"
"((0, 0), (0, 1), (1, 1))",91.9,"([68.53917489027793], [83.83708790320111], [465.0276313558243, 470.51322183389885])","([71.19718248871277], [365.9388779061222], [248.24475351046556, 185.3142931649392])"
"((0, 0), (0, 1), (1, 1))",91.9,"([68.53947135707091], [83.82998249596659], [465.0277859630405, 470.51321790458775])","([71.19735933782927], [365.9409225942042], [248.24284919251872, 185.31523236665421])"
"((0, 0), (0, 1), (1, 1))",91.9,"([68.45035740249895], [83.8301582351628], [465.0321055587548, 470.51604462238583])","([71.23115120752551], [365.9405951959631], [248.30966434260986, 185.30485332093951])"
"((0, 0), (0, 1), (1, 1))",91.9,"([68.45068760792502], [83.72327468915631], [465.03227316625083, 470.5160427060782])","([71.23132728545465], [365.9751486057698], [248.30811750143755, 185.30573675113712])"
"((0, 0), (0, 1), (1, 1))",91.9,"([68.45099696804625], [83.72346783867178], [465.03244294775914, 470.5160408446433])","([71.23150621464335], [365.9748012340381], [248.30670549513323, 185.30659488463743])"
"((0, 0), (0, 1), (1, 1))",91.9,"([68.45133036373593], [83.71458352708817], [465.0701718001299, 470.5174437623711])","([71.23167110345473], [365.97741167762405], [248.9226745449372, 185.30182725306756])"
"((0, 0), (0, 1), (1, 1))",91.9,"([68.45162988886], [83.71477324575281], [465.070348091068, 470.5174429112801])","([71.2318437667031], [365.9770728427786], [248.92106389749014, 185.30263256404257])"
"((0, 0), (0, 1), (1, 1))",91.9,"([68.43458437107451], [83.65346569637367], [465.07051598761973, 470.58524682794297])","([71.2385547013828], [365.9967180081412], [248.91941458168705, 185.03320187111902])"
"((0, 0), (0, 1), (1, 1))",91.9,"([68.43487491317131], [83.65366547034299], [465.07546842104983, 470.65230653079266])","([71.23872503573199], [365.9963717702007], [248.9963063833728, 184.7731019901684])"
"((0, 0), (0, 1), (1, 1))",92.0,"([68.4345401416794], [83.54813504150795], [465.07577490464564, 470.74867104243725])","([71.23912659842507], [366.02988649805434], [248.99706139714405, 184.40039725712288])"
"((0, 0), (0, 1), (1, 1))",92.0,"([68.4348960778606], [83.54832177276495], [465.07592944000515, 470.87806227237445])","([71.23926242997824], [366.02953589087275], [248.9954240510335, 183.90257786823582])"
"((0, 0), (0, 1), (1, 1))",92.0,"([68.31719182660879], [83.54850551448803], [465.1142347919173, 471.0292499175126])","([71.28404539322958], [366.02919089684923], [249.5749596407086, 183.3326784581262])"
"((0, 0), (0, 1), (1, 1))",92.0,"([68.31253821474978], [83.37278512753244], [465.1144223033557, 471.03548918521983])","([71.28609586681826], [366.0849657917938], [249.57367062950257, 183.31000146640207])"
"((0, 0), (0, 1), (1, 1))",92.0,"([68.31283909505005], [83.3686284088433], [465.1204773283681, 471.1885574410298])","([71.28626749380875], [366.0859757739446], [249.66163752295566, 182.7353081205232])"
"((0, 0), (0, 1), (1, 1))",92.0,"([68.31321468401626], [83.3688279923733], [465.1207004990353, 471.19271787373043])","([71.28640582882389], [366.085600742797], [249.66100352398493, 182.7209822051717])"
"((0, 0), (0, 1), (1, 1))",92.0,"([68.2823346855187], [83.36902457185087], [465.1208715317642, 471.30879053306694])","([71.29839087921141], [366.08523135647], [249.65966852744393, 182.2912330201014])"
"((0, 0), (0, 1), (1, 1))",92.0,"([68.28264875259072], [83.36921815087189], [465.15427486858937, 471.3087365379464])","([71.29855011757067], [366.08486760820676], [250.15132630001793, 182.29261265242062])"
"((0, 0), (0, 1), (1, 1))",92.0,"([68.28292850253573], [83.31474318461034], [465.1593220381595, 471.3111884110992])","([71.29871739912171], [366.10188937392354], [250.2187871745326, 182.28467124438006])"
"((0, 0), (0, 1), (1, 1))",92.0,"([68.28321331984104], [83.31493127603048], [465.16673250699546, 471.39222279418])","([71.29887778801938], [366.10152495860746], [250.31959697770813, 181.98559497933442])"
"((0, 0), (0, 1), (1, 1))",92.1,"([68.22201565611489], [83.31511647808225], [465.1669038037293, 471.39217013025984])","([71.32240627383318], [366.10116614126116], [250.31821298988567, 181.9869370972718])"
"((0, 0), (0, 1), (1, 1))",92.1,"([68.16246755860023], [83.3152987941476], [465.1670691173337, 471.4429440212951])","([71.3453320928649], [366.10081291533237], [250.3168296483297, 181.8045100996146])"
"((0, 0), (0, 1), (1, 1))",92.1,"([68.16279669836786], [83.31535881200918], [465.16724237730773, 471.44296558111574])","([71.34549009202138], [366.10050313759444], [250.31564311503718, 181.80558196022278])"
"((0, 0), (0, 1), (1, 1))",92.1,"([68.16265127393858], [83.31553543941126], [465.20088281357107, 471.442927430892])","([71.34582384594243], [366.10016102613207], [250.78564877023692, 181.8068463614213])"
"((0, 0), (0, 1), (1, 1))",92.1,"([68.08327441146298], [83.28888289297132], [465.2052510406272, 471.4743596457528])","([71.37635003785607], [366.1083188528431], [250.84329466026077, 181.69440010505025])"
"((0, 0), (0, 1), (1, 1))",92.1,"([68.08370906725672], [83.28906250675527], [465.2142522063863, 471.475008386739])","([71.37647219048293], [366.10797937630605], [250.96606055611454, 181.6931646766539])"
"((0, 0), (0, 1), (1, 1))",92.1,"([68.08387776177454], [83.2892391589044], [465.2144168465328, 471.47498470464353])","([71.37669078162057], [366.10764549736575], [250.96461327785397, 181.69433515875005])"
"((0, 0), (0, 1), (1, 1))",92.1,"([68.08112331495987], [83.28941285290375], [465.2146096459962, 471.4941723189994])","([71.37802065424735], [366.1073172094353], [250.9636460883433, 181.62613151491297])"
"((0, 0), (0, 1), (1, 1))",92.1,"([67.96450836208285], [83.28745649762294], [465.2147702620112, 471.494155091813])","([71.42294953379971], [366.10766621873364], [250.96231154568912, 181.6272490534131])"
"((0, 0), (0, 1), (1, 1))",92.1,"([67.96488201660762], [83.28762413161752], [465.24840860026916, 471.4944684218507])","([71.42310325371308], [366.1073486885116], [251.40237713141389, 181.62715074649338])"
"((0, 0), (0, 1), (1, 1))",92.2,"([67.96525817057348], [83.28778882541133], [465.2592167716321, 471.50569402715803])","([71.42325096811959], [366.10703672758115], [251.5404395205787, 181.58766606758712])"
"((0, 0), (0, 1), (1, 1))",92.2,"([67.96549563324658], [83.08441619877405], [465.2630530383594, 471.5056864792657])","([71.42344711884378], [366.1708742491726], [251.58713358361362, 181.588689400325])"
"((0, 0), (0, 1), (1, 1))",92.2,"([67.88651337638687], [83.0845526065842], [465.2633515843827, 471.50569109814245])","([71.45420461360946], [366.17053722780014], [251.58756800039671, 181.58964583282028])"
"((0, 0), (0, 1), (1, 1))",92.2,"([67.87886184196647], [83.08473832537476], [465.2635145267647, 471.5119542733783])","([71.45745669680656], [366.17018934752844], [251.5863066345865, 181.5680190230099])"
"((0, 0), (0, 1), (1, 1))",92.2,"([67.87901943879434], [83.08492104298651], [465.2965988307381, 471.5121022725093])","([71.45769074879308], [366.1698470889329], [252.0142070980242, 181.5684182076138])"
"((0, 0), (0, 1), (1, 1))",92.2,"([67.87729654255189], [82.94636320712743], [465.3094609210083, 471.51208644307343])","([71.45864685924752], [366.2128606864517], [252.16858465909166, 181.56938499752994])"
"((0, 0), (0, 1), (1, 1))",92.2,"([67.87759796051091], [82.94656327518561], [465.309632330815, 471.51543796050686])","([71.45881587586814], [366.21249347664394], [252.1673424269215, 181.55819925408642])"
