s,t,x,y
"[(4, 4)]",2957.7,"[[179.19263499131242, 177.2591544939805]]","[[194.7008519646438, 320.02484180803197]]"
"[(4, 4)]",2957.8,"[[179.38785573546363, 177.23619772957068]]","[[194.83475039433623, 320.00367925036994]]"
"[(4, 4)]",2957.9,"[[179.36408701491283, 177.22125531931002]]","[[194.85677459466348, 319.97759636164636]]"
"[(4, 4)]",2958.0,"[[179.3727675904285, 177.32590960588763]]","[[194.89532973460234, 319.8854790635057]]"
"[(4, 4)]",2958.1,"[[179.3536158716711, 177.27950194812516]]","[[194.92012880055228, 319.87699607179184]]"
"[(4, 4)]",2958.2,"[[179.56450764391306, 177.23220519933776]]","[[195.05934402264842, 319.8682717800641]]"
"[(4, 4)]",2958.3,"[[179.51451542894412, 177.18311451988592]]","[[195.06869579439558, 319.8586107185539]]"
"[(4, 4)]",2958.4,"[[179.4661210980586, 177.61068367951557]]","[[195.07927387344776, 319.59759570123845]]"
"[(4, 4)]",2958.5,"[[179.48410263838437, 177.5810574692331]]","[[195.12245549564685, 319.5797373544008]]"
"[(4, 4)]",2958.6,"[[179.7622299370911, 177.55110087709292]]","[[195.290434445149, 319.5615925585413]]"
"[(4, 4)]",2958.7,"[[179.73146674856707, 177.52098133466146]]","[[195.30887807999065, 319.54307985062286]]"
"[(4, 4)]",2958.8,"[[179.7004241360809, 177.4904110806349]]","[[195.3274690363232, 319.52434929044585]]"
"[(4, 4)]",2958.9,"[[179.6686029611558, 177.45954356582862]]","[[195.3466079780396, 319.50532570279654]]"
"[(4, 4)]",2959.0,"[[179.6378079316378, 177.60847088959963]]","[[195.3666853513348, 319.3982051900557]]"
"[(4, 4)]",2959.1,"[[179.7495847567226, 177.58469711239576]]","[[195.45191590701754, 319.375965713197]]"
"[(4, 4)]",2959.2,"[[179.76921671753504, 177.59933451699416]]","[[195.4945695516714, 319.3350887494466]]"
"[(4, 4)]",2959.3,"[[179.74902966490302, 177.9774050463031]]","[[195.5194183616426, 319.1234059322914]]"
"[(4, 4)]",2959.4,"[[180.1479647672778, 177.95104043302663]]","[[195.72655912632615, 319.1037582081639]]"
"[(4, 4)]",2959.5,"[[180.1172678209191, 177.92454544542235]]","[[195.74550199555483, 319.083752780367]]"
"[(4, 4)]",2959.6,"[[180.0863651740435, 177.89791704295342]]","[[195.76475441424648, 319.06339639341127]]"
"[(4, 4)]",2959.7,"[[180.05527248458964, 178.09565988600545]]","[[195.78431173763371, 318.93877539689527]]"
"[(4, 4)]",2959.8,"[[180.3005494711144, 178.07814117126233]]","[[195.91773064916754, 318.9128959253072]]"
"[(4, 5)]",2959.9,"[[180.2773197663514, 178.0438846025434]]","[[195.94008778466392, 318.8943864269579]]"
"[(4, 5)]",2960.0,"[[180.2533446160007, 178.00920518025282]]","[[195.96247283018627, 318.8755852708481]]"
"[(4, 5)]",2960.1,"[[180.22920489132866, 177.9753037504439]]","[[195.98511652119285, 318.85593413831367]]"
"[(4, 5)]",2960.2,"[[180.20129291555858, 177.9418246588441]]","[[196.00676193739602, 318.83580992149564]]"
"[(4, 5)]",2960.3,"[[180.16643529738542, 178.0473898757787]]","[[196.02627333328186, 318.7556116128912]]"
"[(4, 5)]",2960.4,"[[180.38159840908227, 178.01429534144873]]","[[196.14512028443568, 318.7352212621996]]"
"[(4, 5)]",2960.5,"[[180.3319480397591, 178.46523770910673]]","[[196.15916621429523, 318.51381373795095]]"
"[(4, 5)]",2960.6,"[[180.2818228167396, 178.43606067981264]]","[[196.17382639999158, 318.49393925714844]]"
"[(4, 5)]",2960.7,"[[180.6543116614182, 178.4043655094777]]","[[196.34905500987784, 318.4746316538853]]"
"[(4, 5)]",2960.8,"[[180.62126616175908, 178.37233413338143]]","[[196.36884761226258, 318.45499085077176]]"
"[(4, 5)]",2960.9,"[[180.58967032659052, 178.33997747388844]]","[[196.38961048588342, 318.4350164962563]]"
"[(4, 5)]",2961.0,"[[180.56389055276986, 178.53263992157054]]","[[196.41289030973232, 318.32797151109554]]"
"[(4, 5)]",2961.1,"[[180.7000131354323, 178.5084655875144]]","[[196.49418639803864, 318.3052307777446]]"
"[(4, 5)]",2961.2,"[[180.67521306583484, 178.48407835916885]]","[[196.51763477533646, 318.28219473026945]]"
"[(4, 5)]",2961.3,"[[180.65021804585496, 178.4594781461075]]","[[196.5413556657517, 318.25886669536044]]"
"[(4, 5)]",2961.4,"[[180.62502715879572, 178.43466491395543]]","[[196.56534686582654, 318.235249791958]]"
"[(4, 5)]",2961.5,"[[180.64312048861586, 178.85046868687067]]","[[196.60419986627207, 318.0532927362781]]"
"[(4, 5)]",2961.6,"[[181.04809610972592, 178.843901624679]]","[[196.77071786775028, 318.02323738320877]]"
"[(4, 5)]",2961.7,"[[181.01820816363207, 179.05387834950574]]","[[196.79200433658107, 317.91392398433544]]"
"[(4, 5)]",2961.8,"[[181.2944291890889, 179.0285675279359]]","[[196.91102412129038, 317.8906579558394]]"
"[(4, 6)]",2961.9,"[[181.27017283691376, 178.99278209966758]]","[[196.93355827137555, 317.87074573338754]]"
"[(4, 6)]",2962.0,"[[181.2457206943414, 178.95767790612626]]","[[196.95639232190064, 317.85009757485614]]"
"[(4, 6)]",2962.1,"[[181.2210756027456, 178.92231412753068]]","[[196.97951856090495, 317.8292594405118]]"
"[(4, 6)]",2962.2,"[[181.20573750971442, 178.96568900498562]]","[[197.00605429100472, 317.78116544522845]]"
"[(4, 6)]",2962.3,"[[181.17651213026912, 178.94055504073413]]","[[197.02934138776993, 317.75658476366164]]"
"[(4, 6)]",2962.4,"[[181.14691352751618, 178.91483087432414]]","[[197.0529930106416, 317.73200241587665]]"
"[(4, 6)]",2962.5,"[[181.11635723438587, 178.88900928224103]]","[[197.0774901872937, 317.70725276974787]]"
"[(4, 6)]",2962.6,"[[181.22338631878273, 179.37750194454242]]","[[197.1428746418133, 317.51825016012606]]"
"[(4, 6)]",2962.7,"[[181.61638476409735, 179.3466573197258]]","[[197.28979926828163, 317.4967109514284]]"
"[(4, 6)]",2962.8,"[[181.59178274388168, 179.37225291562962]]","[[197.31403975024745, 317.4575723389871]]"
"[(4, 6)]",2962.9,"[[181.63107186521228, 179.5624934111863]]","[[197.35641789469096, 317.369431501342]]"
"[(4, 6)]",2963.0,"[[181.75850514827002, 179.5377911250087]]","[[197.42257793852028, 317.34623649198267]]"
"[(4, 6)]",2963.1,"[[181.73318762616307, 179.51286005778945]]","[[197.44654002373622, 317.32272273833445]]"
"[(4, 6)]",2963.2,"[[181.70765856160054, 179.4877000025525]]","[[197.47079766249547, 317.29889398020833]]"
"[(4, 6)]",2963.3,"[[181.68191688104605, 179.46231086951443]]","[[197.49534841618586, 317.2747537607932]]"
"[(4, 6)]",2963.4,"[[181.6609997431616, 179.44436506726507]]","[[197.52146912976778, 317.2482064404255]]"
"[(4, 6)]",2963.5,"[[181.63732675074942, 179.4200260967465]]","[[197.54719838939295, 317.2230838811074]]"
"[(4, 6)]",2963.6,"[[181.61114871408182, 179.64356151148084]]","[[197.57263239919172, 317.13212212692997]]"
"[(4, 6)]",2963.7,"[[181.8265210596653, 179.61753285223313]]","[[197.65638320167898, 317.10787565196136]]"
"[(4, 6)]",2963.8,"[[182.32665439143523, 180.09417413636112]]","[[197.80321630222085, 316.95049957992694]]"
"[(4, 6)]",2963.9,"[[182.30413293002684, 180.06093273274334]]","[[197.82697934498327, 316.9279274206764]]"
"[(4, 6)]",2964.0,"[[182.28132966699874, 180.02745153534033]]","[[197.85117734659227, 316.9049606787371]]"
"[(4, 6)]",2964.1,"[[182.2663603722384, 180.04113248016606]]","[[197.87763787787242, 316.86912394395154]]"
"[(4, 6)]",2964.2,"[[182.24319026417646, 180.02151084472516]]","[[197.90265738379446, 316.8419798186464]]"
"[(4, 6)]",2964.3,"[[182.25967780070093, 179.9917650542522]]","[[197.93622978326817, 316.8170866757573]]"
"[(4, 6)]",2964.4,"[[182.23378469590165, 179.96467829585754]]","[[197.96122694144853, 316.79120362747597]]"
"[(4, 6)]",2964.5,"[[182.2076762331373, 179.93746571257185]]","[[197.9865281279664, 316.7651242684748]]"
"[(4, 6)]",2964.6,"[[182.17906110543473, 179.9121581867303]]","[[198.01225281378936, 316.7382515496155]]"
"[(4, 6)]",2964.7,"[[182.26386535159733, 180.0900636598521]]","[[198.06206086175442, 316.663954952633]]"
"[(4, 6)]",2964.8,"[[182.74190130699645, 180.41752452126718]]","[[198.18926544041793, 316.5582842733749]]"
"[(4, 6)]",2964.9,"[[182.80898066763245, 180.57815930143718]]","[[198.23284414329603, 316.4924296796437]]"
"[(4, 6)]",2965.0,"[[182.7851113768337, 180.5548799792118]]","[[198.25882000982128, 316.4674294484903]]"
"[(4, 6)]",2965.1,"[[182.86260690708318, 180.53138227073632]]","[[198.3036672255149, 316.44211623448484]]"
"[(4, 6)]",2965.2,"[[182.84026339165365, 180.58405027278081]]","[[198.33010041236028, 316.4008928525173]]"
"[(4, 6)]",2965.3,"[[182.81347287974646, 180.55800708279185]]","[[198.35607264776584, 316.3757452394777]]"
"[(4, 6)]",2965.4,"[[182.78645332003617, 180.5324085201933]]","[[198.38235364451796, 316.35013829843723]]"
"[(4, 6)]",2965.5,"[[182.7592034219517, 180.50583932387534]]","[[198.40894145334326, 316.3243539778834]]"
"[(4, 6)]",2965.6,"[[182.7317218292339, 180.47902833603945]]","[[198.43583434676748, 316.2982498984096]]"
"[(4, 6)]",2965.7,"[[182.70400712941952, 180.45197547978466]]","[[198.46303080045442, 316.2718288677891]]"
"[(4, 6)]",2965.8,"[[183.131387884334, 181.0322513539748]]","[[198.55945031023836, 316.1374055437036]]"
"[(4, 6)]",2965.9,"[[183.11979008175885, 181.0326446056205]]","[[198.58778946034903, 316.10812761030905]]"
"[(4, 6)]",2966.0,"[[183.442288480512, 181.2019874192186]]","[[198.6626844254833, 316.0497245403311]]"
"[(4, 6)]",2966.1,"[[183.41867215032886, 181.17866298911903]]","[[198.6883172874303, 316.02480008746915]]"
"[(4, 6)]",2966.2,"[[183.39480122416094, 181.15505878296028]]","[[198.71431588256928, 315.9995172802379]]"
"[(4, 6)]",2966.3,"[[183.37067622466807, 181.12793287812087]]","[[198.74067610141097, 315.97274716958054]]"
"[(4, 6)]",2966.4,"[[183.3462978589561, 181.10051903795465]]","[[198.7673939841426, 315.94515209891955]]"
"[(4, 6)]",2966.5,"[[183.37681901433845, 181.07271428959655]]","[[198.80083317019125, 315.9172780446893]]"
"[(4, 6)]",2966.6,"[[183.3492564492689, 181.0583069844809]]","[[198.8277172997436, 315.88700448650064]]"
"[(4, 6)]",2966.7,"[[183.4114055891479, 181.02488852895945]]","[[198.86458611980225, 315.8593585605118]]"
"[(4, 6)]",2966.8,"[[183.39466928082715, 181.16837244100205]]","[[198.8929996238353, 315.8058758762967]]"
"[(4, 6)]",2966.9,"[[184.0045945844558, 181.74227439398018]]","[[198.98349359590867, 315.6938464251141]]"
"[(4, 6)]",2967.0,"[[183.98867153710185, 181.71794753182277]]","[[199.011105298778, 315.66752460480564]]"
"[(4, 6)]",2967.1,"[[183.96344428287006, 181.69671758454615]]","[[199.03985138763971, 315.6404467401562]]"
"[(4, 6)]",2967.2,"[[183.93671211075684, 181.6722028511862]]","[[199.0687056154898, 315.6134604555811]]"
"[(4, 6)]",2967.3,"[[184.03924632066247, 181.64762366502575]]","[[199.10981182210395, 315.5861381695599]]"
"[(4, 6)]",2967.4,"[[184.01291890188725, 181.7134296658697]]","[[199.13867627872037, 315.54795074232186]]"
"[(4, 6)]",2967.5,"[[183.98699129584324, 181.68550207075143]]","[[199.16797136388638, 315.52071943361295]]"
"[(4, 6)]",2967.6,"[[183.95711667604505, 181.65731794285927]]","[[199.19728956375965, 315.4931530767933]]"
"[(4, 6)]",2967.7,"[[183.9787738607294, 181.62995844549252]]","[[199.23084959640363, 315.46514199294955]]"
"[(4, 6)]",2967.8,"[[184.1584767272194, 181.67251312360352]]","[[199.27563725140524, 315.4298096711415]]"
"[(4, 6)]",2967.9,"[[184.15334878601362, 182.0818940339504]]","[[199.30652641703028, 315.3592568485339]]"
"[(4, 6)]",2968.0,"[[184.14430384718017, 182.0730084085003]]","[[199.33733772184326, 315.3306415960829]]"
"[(4, 6)]",2968.1,"[[184.65844109320614, 182.06414595590718]]","[[199.398645768418, 315.30178070499204]]"
"[(4, 6)]",2968.2,"[[184.63292015346028, 182.35811331472357]]","[[199.42671484422897, 315.2470394778505]]"
"[(4, 6)]",2968.3,"[[184.60714193121223, 182.33359776027035]]","[[199.4551514881469, 315.2203970314741]]"
"[(4, 6)]",2968.4,"[[184.5811078083105, 182.30880841396876]]","[[199.48395130533814, 315.1933640179598]]"
"[(4, 6)]",2968.5,"[[184.55481905783753, 182.2837458622305]]","[[199.51311011396004, 315.1659447508033]]"
"[(4, 6)]",2968.6,"[[184.5282767796487, 182.2584108521671]]","[[199.54262396807277, 315.1381433676972]]"
"[(4, 6)]",2968.7,"[[184.66019781041774, 182.23280424441896]]","[[199.5777606435657, 315.1099638379406]]"
"[(4, 6)]",2968.8,"[[184.63878403961436, 182.28241974020418]]","[[199.6075261102588, 315.0770726180604]]"
"[(4, 6)]",2968.9,"[[185.06428676335517, 182.33116063277868]]","[[199.6495225031249, 315.0444814324613]]"
"[(4, 6)]",2969.0,"[[185.0571342198422, 182.96912546074344]]","[[199.67843221925938, 314.98135525298943]]"
"[(4, 6)]",2969.1,"[[185.04900161844014, 182.94158854330624]]","[[199.70757033422655, 314.9523469041394]]"
"[(4, 6)]",2969.2,"[[185.0408930377447, 182.91414409542244]]","[[199.73696541266682, 314.9229759046726]]"
"[(4, 6)]",2969.3,"[[185.03709268351938, 182.8867844599935]]","[[199.76667188751756, 314.8932697830655]]"
"[(4, 6)]",2969.4,"[[185.22074428067208, 182.8594846046394]]","[[199.79829872913666, 314.86323576175556]]"
"[(4, 6)]",2969.5,"[[185.20523426026426, 182.83221933519908]]","[[199.82752025741215, 314.8328802965516]]"
"[(4, 6)]",2969.6,"[[185.18969226832786, 182.9457069209773]]","[[199.85706708417453, 314.79794470574603]]"
"[(4, 6)]",2969.7,"[[185.23789191924695, 182.96814215116802]]","[[199.8866704130326, 314.76616219797444]]"
"[(4, 6)]",2969.8,"[[185.2815370812032, 182.94239432159537]]","[[199.916085202043, 314.73553238525847]]"
"[(4, 6)]",2969.9,"[[185.25632519035236, 183.13383366434684]]","[[199.94618476175648, 314.7000503638742]]"
"[(4, 6)]",2970.0,"[[185.2308657565666, 183.14051299878835]]","[[199.97668091066677, 314.6692146102913]]"
"[(4, 6)]",2970.1,"[[185.2091558533183, 183.13142755486024]]","[[200.00816287667328, 314.63850456685566]]"
"[(4, 6)]",2970.2,"[[185.49696478874597, 183.12236419136116]]","[[200.03417616177495, 314.60757706215054]]"
"[(4, 6)]",2970.3,"[[185.90658457340515, 183.3711621740243]]","[[200.05443206873778, 314.575442174727]]"
"[(4, 6)]",2970.4,"[[185.87753738658733, 183.3564537088553]]","[[200.08668598168993, 314.54518977155436]]"
"[(4, 6)]",2970.5,"[[185.8485823401396, 183.57573915981038]]","[[200.11927441523144, 314.5157400145018]]"
"[(4, 6)]",2970.6,"[[185.8196917112005, 183.5487194975816]]","[[200.15219147873427, 314.48578782301644]]"
"[(4, 6)]",2970.7,"[[185.8271033468359, 183.5251636379076]]","[[200.18381899246882, 314.4554918962272]]"
"[(4, 6)]",2970.8,"[[185.9902176586086, 183.54269106615823]]","[[200.20806260084484, 314.42553036396527]]"
"[(4, 6)]",2970.9,"[[185.9585776481567, 183.51711615351928]]","[[200.24131475320968, 314.3946540151767]]"
"[(4, 6)]",2971.0,"[[186.1310741669654, 184.062875309628]]","[[200.26415221543664, 314.37660324935854]]"
"[(4, 6)]",2971.1,"[[186.12284415493428, 184.05484634604178]]","[[200.2958888979361, 314.34782478291237]]"
"[(4, 6)]",2971.2,"[[186.11690294267166, 184.0468488490962]]","[[200.32770316714056, 314.3187713184522]]"
"[(4, 6)]",2971.3,"[[186.10857353090017, 184.03887900887338]]","[[200.3598653699621, 314.28944838566684]]"
"[(4, 5)]",2971.4,"[[186.10026400387028, 184.0309332241191]]","[[200.39223703677757, 314.2598610413834]]"
"[(4, 5)]",2971.5,"[[186.3584551809547, 184.02344524662604]]","[[200.40535072628066, 314.2300298668101]]"
"[(4, 5)]",2971.6,"[[186.34638329550268, 184.19460255478256]]","[[200.43735629720146, 314.2072768371846]]"
"[(4, 5)]",2971.7,"[[186.33186248776735, 184.2034557467377]]","[[200.4698134729844, 314.17848194305566]]"
"[(4, 5)]",2971.8,"[[186.6133332885368, 184.18841255867517]]","[[200.47742805101677, 314.14837663331014]]"
"[(4, 5)]",2971.9,"[[186.5860008471704, 184.2326057541768]]","[[200.5104324855047, 314.121151535775]]"
"[(4, 5)]",2972.0,"[[186.55841886521665, 184.21911302787242]]","[[200.54383424276972, 314.0907418999985]]"
"[(4, 5)]",2972.1,"[[186.5305884897602, 184.25502462149012]]","[[200.57762826417178, 314.06310807020435]]"
"[(4, 5)]",2972.2,"[[186.71033467087523, 184.22867048743254]]","[[200.5911215813392, 314.03143865960067]]"
"[(4, 5)]",2972.3,"[[187.0596518949215, 184.50470329227636]]","[[200.5864955108797, 314.0207763005277]]"
"[(4, 5)]",2972.4,"[[187.05153165961292, 184.486142620246]]","[[200.61710154872964, 313.9892681847493]]"
"[(4, 5)]",2972.5,"[[187.04343983778273, 184.9107902793029]]","[[200.64797285686174, 313.99279704970115]]"
"[(4, 5)]",2972.6,"[[187.035373012342, 184.8818172378847]]","[[200.6791043614972, 313.9590092257186]]"
"[(4, 5)]",2972.7,"[[187.03275208881834, 184.88321045849938]]","[[200.70987272063053, 313.9276760619263]]"
"[(4, 5)]",2972.8,"[[187.02496446216503, 184.85586915924918]]","[[200.74145866274162, 313.8934581283005]]"
"[(4, 5)]",2972.9,"[[187.18944056060764, 184.82858866785455]]","[[200.75214266035445, 313.85891912927764]]"
"[(4, 5)]",2973.0,"[[187.22813570285783, 185.1518386345823]]","[[200.77759134144742, 313.8590935529604]]"
"[(4, 5)]",2973.1,"[[187.22155367259685, 185.14354433045096]]","[[200.808848878394, 313.8272870996584]]"
"[(4, 5)]",2973.2,"[[187.23223248868703, 185.13528131024964]]","[[200.83801966418227, 313.79524571818865]]"
"[(4, 5)]",2973.3,"[[187.2191009870856, 185.1270464698103]]","[[200.8706076782084, 313.76297378054585]]"
"[(4, 5)]",2973.4,"[[187.27871055241332, 185.11883706113204]]","[[200.8930871057093, 313.7304753816876]]"
"[(4, 5)]",2973.5,"[[187.53294099493715, 185.11065063757704]]","[[200.8867400571591, 313.6977543711697]]"
"[(4, 5)]",2973.6,"[[187.51064303581427, 185.31532692973087]]","[[200.92029710215027, 313.690918558727]]"
"[(4, 5)]",2973.7,"[[187.48834909514215, 185.30434188956218]]","[[200.95406690051496, 313.65824523352944]]"
"[(4, 5)]",2973.8,"[[187.96670355115828, 185.3853726412061]]","[[200.90952717954892, 313.63732254747464]]"
"[(4, 5)]",2973.9,"[[187.93708967942848, 185.37281952123476]]","[[200.94353164058506, 313.60428279508886]]"
"[(4, 5)]",2974.0,"[[187.90739956552358, 185.36032690209723]]","[[200.97794684518547, 313.5709870881971]]"
"[(4, 5)]",2974.1,"[[187.8780136893017, 185.6312274656691]]","[[201.01408979352993, 313.57756227520713]]"
"[(4, 5)]",2974.2,"[[188.002738409962, 185.60279821028303]]","[[201.02417967596648, 313.5424501373606]]"
"[(4, 5)]",2974.3,"[[188.16375778900616, 185.7705339807633]]","[[201.02626973605695, 313.5361210027856]]"
"[(4, 5)]",2974.4,"[[188.15522447095424, 185.74814093476084]]","[[201.06057480603658, 313.50184622927264]]"
"[(4, 5)]",2974.5,"[[188.14671936524005, 186.07459028502547]]","[[201.09511134287166, 313.5210808552485]]"
"[(4, 5)]",2974.6,"[[188.13915655549005, 186.07029426943973]]","[[201.1296842702181, 313.49028630345157]]"
"[(4, 5)]",2974.7,"[[188.1309478687008, 186.06241592629223]]","[[201.16461100052615, 313.4586759273648]]"
"[(4, 5)]",2974.8,"[[188.32061012928617, 186.0545616660524]]","[[201.15730613570642, 313.42679729164763]]"
"[(4, 5)]",2974.9,"[[188.32589796756142, 186.0467287620177]]","[[201.1890125237294, 313.39465534787644]]"
"[(4, 5)]",2975.0,"[[188.3283470827704, 186.26127755188998]]","[[201.22147054695156, 313.40063762153073]]"
"[(4, 5)]",2975.1,"[[188.3953235403402, 186.25223671791946]]","[[201.2395323748152, 313.3686852358333]]"
"[(4, 5)]",2975.2,"[[188.3829613946326, 186.24325282172182]]","[[201.27543874856735, 313.33645879324206]]"
"[(4, 5)]",2975.3,"[[188.37066795995648, 186.2343168909943]]","[[201.31157107490156, 313.3039629081167]]"
"[(4, 5)]",2975.4,"[[188.8951196891427, 186.2254201580122]]","[[201.22165851975524, 313.27120183185787]]"
"[(4, 5)]",2975.5,"[[188.87058986571367, 186.21989513767193]]","[[201.2594690890775, 313.2388223422132]]"
"[(4, 5)]",2975.6,"[[188.8459379261659, 186.4064245088608]]","[[201.2976497053576, 313.24387138929393]]"
"[(4, 5)]",2975.7,"[[189.11166335104133, 186.60259952680002]]","[[201.2647493237078, 313.2520066675781]]"
"[(4, 5)]",2975.8,"[[189.10346606575212, 186.5796961652711]]","[[201.29854170314832, 313.21679254407366]]"
"[(4, 5)]",2975.9,"[[189.0952985581463, 186.55667073466012]]","[[201.33259330119589, 313.18117798769674]]"
"[(3, 5)]",2976.0,"[[189.0871584320329, 187.01565035247705]]","[[201.3668983256454, 313.2464084001169]]"
"[(3, 5)]",2976.1,"[[189.1000431409, 187.00786157000093]]","[[201.39589744775682, 313.21499859126504]]"
"[(3, 5)]",2976.2,"[[189.28567433136567, 187.03912569570969]]","[[201.37863354433316, 313.191602137]]"
"[(3, 5)]",2976.3,"[[189.27705524304932, 187.03287148720045]]","[[201.41301249546044, 313.16009835191767]]"
"[(3, 5)]",2976.4,"[[189.26851796503854, 187.20353201255256]]","[[201.44763158569776, 313.16761028898065]]"
"[(3, 5)]",2976.5,"[[189.26005271690354, 187.1943941323575]]","[[201.4824871014007, 313.1356612556918]]"
"[(3, 5)]",2976.6,"[[189.2516498173518, 187.1853085719727]]","[[201.51757581520056, 313.10340511875575]]"
"[(3, 5)]",2976.7,"[[189.35295341218188, 187.17626569489605]]","[[201.52151693373978, 313.0708467057468]]"
"[(3, 5)]",2976.8,"[[189.4183565195014, 187.16943426507873]]","[[201.53536273192842, 313.03851113800516]]"
"[(3, 5)]",2976.9,"[[189.41077863311605, 187.35155271503788]]","[[201.57033745627504, 313.0518202495876]]"
"[(3, 5)]",2977.0,"[[189.7137244463433, 187.34718861097917]]","[[201.51366971406753, 313.0203052932739]]"
"[(3, 5)]",2977.1,"[[189.68833445840266, 187.34148576698703]]","[[201.55348334287083, 312.9869740253263]]"
"[(3, 5)]",2977.2,"[[190.06403109758196, 187.33331583032066]]","[[201.47219181370025, 312.9505817975754]]"
"[(3, 5)]",2977.3,"[[190.08206798415392, 187.33717746053674]]","[[201.4980622685536, 312.91736784350996]]"
"[(3, 5)]",2977.4,"[[190.0755458835276, 187.48091116696204]]","[[201.53176345574377, 312.9242324525963]]"
"[(3, 5)]",2977.5,"[[190.06905597863746, 188.0103266110787]]","[[201.56573729027826, 313.04002311923364]]"
"[(3, 5)]",2977.6,"[[190.24792138456425, 188.00419577773917]]","[[201.53984506500586, 313.0088104830171]]"
"[(3, 5)]",2977.7,"[[190.23931308703365, 187.99676440642102]]","[[201.57431400951475, 312.97439478795405]]"
"[(3, 5)]",2977.8,"[[190.23078289570773, 188.15745444335008]]","[[201.6090598954239, 312.98972871332194]]"
"[(3, 5)]",2977.9,"[[190.2236795036278, 188.149023016487]]","[[201.64362133337113, 312.95431602052753]]"
"[(3, 5)]",2978.0,"[[190.34369430677012, 188.14658705677257]]","[[201.63524648309175, 312.9204778444264]]"
"[(3, 5)]",2978.1,"[[190.3399513199024, 188.13983346822675]]","[[201.66874470219358, 312.88502795632314]]"
"[(3, 5)]",2978.2,"[[190.33630342292557, 188.32852095047252]]","[[201.7024650290919, 312.9122921080079]]"
"[(3, 5)]",2978.3,"[[190.3327434583043, 188.32001369279578]]","[[201.73640419031, 312.87657434532946]]"
"[(3, 5)]",2978.4,"[[190.32926449412423, 188.31160841767866]]","[[201.77055926822496, 312.84058625908364]]"
"[(3, 5)]",2978.5,"[[190.61220100866768, 188.3032946668815]]","[[201.7026747999816, 312.80433338317016]]"
"[(3, 5)]",2978.6,"[[190.60337391248697, 188.29506218612812]]","[[201.73832310812153, 312.76782070426225]]"
"[(3, 5)]",2978.7,"[[191.06007323041564, 188.3546495969897]]","[[201.60475210441993, 312.75408300469115]]"
"[(3, 5)]",2978.8,"[[191.05365754180178, 188.35132793159687]]","[[201.63863298968963, 312.7187604068937]]"
"[(3, 5)]",2978.9,"[[191.04727148093656, 188.34809412168644]]","[[201.67282140384455, 312.68324546904734]]"
"[(3, 5)]",2979.0,"[[191.22271647300946, 188.4167436016382]]","[[201.6377861803945, 312.67274004090046]]"
"[(3, 5)]",2979.1,"[[191.21556021329985, 188.89002700935862]]","[[201.67213184755175, 312.80558024836733]]"
"[(3, 5)]",2979.2,"[[191.2071302550603, 188.87900908745272]]","[[201.70730107529093, 312.768156258658]]"
"[(4, 5)]",2979.3,"[[191.1987723242904, 189.12954350229646]]","[[201.74277011054244, 312.82535309779337]]"
"[(4, 5)]",2979.4,"[[191.3309004399619, 189.12271353796103]]","[[201.72260136825287, 312.78981774120723]]"
"[(4, 5)]",2979.5,"[[191.32711607515043, 189.11591380564883]]","[[201.7563452209829, 312.7539759321863]]"
"[(4, 5)]",2979.6,"[[191.3234772487926, 189.30066937180885]]","[[201.79031695056, 312.7908903760017]]"
"[(4, 5)]",2979.7,"[[191.31988525531986, 189.29223659540875]]","[[201.82454945223523, 312.75469333479816]]"
"[(4, 5)]",2979.8,"[[191.339815140972, 189.28431522396556]]","[[201.84935358756127, 312.71834362700935]]"
"[(4, 5)]",2979.9,"[[191.33722381986794, 189.2759457135113]]","[[201.88389904971035, 312.6813134395386]]"
"[(4, 5)]",2980.0,"[[191.33471114888863, 189.34604142349136]]","[[201.91877152292045, 312.6751807139334]]"
"[(4, 5)]",2980.1,"[[191.3322789931174, 189.3425322510675]]","[[201.95384600175402, 312.6397718743476]]"
"[(4, 5)]",2980.2,"[[192.02904168986493, 189.33912430664049]]","[[201.69016952711223, 312.60414124914314]]"
"[(4, 5)]",2980.3,"[[192.02518508491227, 189.33581042900954]]","[[201.7239248749097, 312.5682923286233]]"
"[(4, 5)]",2980.4,"[[192.20809173175155, 189.33258380277675]]","[[201.67441377859134, 312.5322282966663]]"
"[(4, 5)]",2980.5,"[[192.19995798793659, 189.34284383336382]]","[[201.70990155912145, 312.5014966057684]]"
"[(4, 5)]",2980.6,"[[192.19191401277345, 189.751865264778]]","[[201.7457152015875, 312.6366893523403]]"
"[(4, 5)]",2980.7,"[[192.32160321806447, 189.7288584110583]]","[[201.71847233512122, 312.59281298570994]]"
"[(4, 5)]",2980.8,"[[192.31806122049522, 190.10624170460775]]","[[201.75234615463515, 312.7185687110451]]"
"[(4, 5)]",2980.9,"[[192.31705353225496, 190.09948709502572]]","[[201.7853547607013, 312.68213451483746]]"
"[(4, 5)]",2981.0,"[[192.31337799584534, 190.27656346532817]]","[[201.8199182550809, 312.7266516158273]]"
"[(4, 5)]",2981.1,"[[192.33250123978777, 190.27550960811448]]","[[201.84397839965024, 312.69301382233544]]"
"[(4, 5)]",2981.2,"[[192.32980442870024, 190.266998138732]]","[[201.8791473250275, 312.6555880661941]]"
"[(5, 5)]",2981.3,"[[192.32720815290358, 190.25855494676986]]","[[201.91454714739245, 312.61769185199563]]"
